#Frequency,Eps1ab,Eps2ab,Eps1c,Eps2c
492.406,-190.3660451,280.2018064,5,0.1
493.049,-190.7411898,279.5429066,5,0.1
493.692,-191.2065703,278.5050608,5,0.1
494.335,-191.4800492,277.0994642,5,0.1
494.977,-191.4014322,275.438491,5,0.1
495.62,-190.7690014,273.7776341,5,0.1
496.263,-189.6748279,272.465895,5,0.1
496.906,-188.3949901,271.7399551,5,0.1
497.549,-187.3646366,271.5734082,5,0.1
498.191,-186.843499,271.6994922,5,0.1
498.834,-186.9143134,271.7248049,5,0.1
499.477,-187.3287427,271.2884506,5,0.1
500.12,-187.6148488,270.3922099,5,0.1
500.763,-187.5992708,269.2740576,5,0.1
501.406,-187.253233,268.1863149,5,0.1
502.048,-186.7338497,267.2956314,5,0.1
502.691,-186.2130317,266.614519,5,0.1
503.334,-185.7842031,266.1248143,5,0.1
503.977,-185.6280976,265.6971182,5,0.1
504.62,-185.7389134,265.0789484,5,0.1
505.263,-185.8910383,264.0702055,5,0.1
505.905,-185.706091,262.7737773,5,0.1
506.548,-185.0720126,261.5287167,5,0.1
507.191,-184.1980456,260.5946023,5,0.1
507.834,-183.373584,259.9773469,5,0.1
508.477,-182.7566688,259.4525752,5,0.1
509.12,-182.1684362,258.8784181,5,0.1
509.762,-181.4642623,258.3698194,5,0.1
510.405,-180.7344476,258.1031468,5,0.1
511.048,-180.255542,258.0497968,5,0.1
511.691,-180.1451125,257.9273507,5,0.1
512.334,-180.1814505,257.5098877,5,0.1
512.977,-180.0608566,256.8664033,5,0.1
513.619,-179.7234849,256.2332119,5,0.1
514.262,-179.3130505,255.7447104,5,0.1
514.905,-178.9607785,255.4381698,5,0.1
515.548,-178.8888932,255.14404,5,0.1
516.191,-178.9707247,254.6261522,5,0.1
516.833,-178.9597633,253.8939646,5,0.1
517.476,-178.8046071,253.0343139,5,0.1
518.119,-178.4342923,252.1733203,5,0.1
518.762,-177.9491555,251.3549702,5,0.1
519.405,-177.2663934,250.6288116,5,0.1
520.048,-176.3936663,250.2427285,5,0.1
520.69,-175.757516,250.2236163,5,0.1
521.333,-175.5245354,250.2743244,5,0.1
521.976,-175.5624432,250.1213091,5,0.1
522.619,-175.5761316,249.7848529,5,0.1
523.262,-175.5794594,249.3918513,5,0.1
523.905,-175.6183062,249.0296113,5,0.1
524.547,-175.9309625,248.5027613,5,0.1
525.19,-176.2413738,247.5720222,5,0.1
525.833,-176.2301698,246.3204195,5,0.1
526.476,-175.7308839,245.0137115,5,0.1
527.119,-174.780613,244.010901,5,0.1
527.762,-173.7348185,243.4974537,5,0.1
528.404,-172.9271081,243.3584161,5,0.1
529.047,-172.4796592,243.2850804,5,0.1
529.69,-172.1908561,243.0985705,5,0.1
530.333,-171.9208678,242.8355268,5,0.1
530.976,-171.6526641,242.5878203,5,0.1
531.619,-171.4991795,242.32716,5,0.1
532.261,-171.3903834,241.9795967,5,0.1
532.904,-171.2465989,241.5918568,5,0.1
533.547,-171.1132889,241.2669444,5,0.1
534.19,-171.2174583,240.8146812,5,0.1
534.833,-171.2540198,240.1030572,5,0.1
535.475,-171.1080472,239.1502723,5,0.1
536.118,-170.4558946,238.2385227,5,0.1
536.761,-169.5357242,237.771919,5,0.1
537.404,-168.8255646,237.7321046,5,0.1
538.047,-168.4998615,237.8106726,5,0.1
538.69,-168.4335196,237.7396987,5,0.1
539.332,-168.3743294,237.5290643,5,0.1
539.975,-168.3338693,237.2595588,5,0.1
540.618,-168.3157176,236.9496019,5,0.1
541.261,-168.3408713,236.558294,5,0.1
541.904,-168.3028108,236.1202718,5,0.1
542.547,-168.2692672,235.7175944,5,0.1
543.189,-168.3665462,235.2621412,5,0.1
543.832,-168.5162781,234.6163317,5,0.1
544.475,-168.5697177,233.7261361,5,0.1
545.118,-168.320135,232.6937518,5,0.1
545.761,-167.7245953,231.7353095,5,0.1
546.404,-166.8722277,231.0340558,5,0.1
547.046,-165.9244864,230.7146272,5,0.1
547.689,-165.1244679,230.801147,5,0.1
548.332,-164.7402301,231.1174107,5,0.1
548.975,-164.84359,231.2623159,5,0.1
549.618,-165.0253626,231.0343658,5,0.1
550.261,-164.9928456,230.6465499,5,0.1
550.903,-164.8353701,230.3254498,5,0.1
551.546,-164.6932013,230.1102748,5,0.1
552.189,-164.6242152,230.0119459,5,0.1
552.832,-164.7834647,229.9963873,5,0.1
553.475,-165.3241974,229.8322458,5,0.1
554.117,-166.1283633,229.1260394,5,0.1
554.76,-166.6262397,227.7576075,5,0.1
555.403,-166.3229903,226.1534332,5,0.1
556.046,-165.2699851,224.9956847,5,0.1
556.689,-164.0953795,224.6182433,5,0.1
557.332,-163.4190436,224.6639755,5,0.1
557.974,-163.0932044,224.7595039,5,0.1
558.617,-163.062323,224.7318803,5,0.1
559.26,-163.13243,224.5207364,5,0.1
559.903,-163.2474149,224.1095469,5,0.1
560.546,-163.2507389,223.5064981,5,0.1
561.189,-163.0133281,222.8812934,5,0.1
561.831,-162.6410304,222.3786758,5,0.1
562.474,-162.2223242,222.0486712,5,0.1
563.117,-161.8642835,221.9230713,5,0.1
563.76,-161.7498839,221.8616591,5,0.1
564.403,-161.7623379,221.7780468,5,0.1
565.046,-161.9649682,221.6032416,5,0.1
565.688,-162.2533988,221.1734304,5,0.1
565.688,-162.2533988,221.1734304,5,0.1
566.331,-162.5207433,220.6339447,5,0.1
566.974,-162.6011004,219.9262454,5,0.1
567.617,-162.5501105,219.2148607,5,0.1
568.26,-162.40203,218.545236,5,0.1
568.903,-162.2131241,217.9298947,5,0.1
569.545,-162.0049011,217.3490045,5,0.1
570.188,-161.7579,216.8395942,5,0.1
570.831,-161.5913941,216.3513162,5,0.1
571.474,-161.4189591,215.8357696,5,0.1
572.117,-161.2206752,215.3161345,5,0.1
572.76,-161.0008225,214.8144387,5,0.1
573.402,-160.762897,214.3508907,5,0.1
574.045,-160.5367276,213.9486713,5,0.1
574.688,-160.3915114,213.5797399,5,0.1
575.331,-160.3342822,213.1521478,5,0.1
575.974,-160.265714,212.6640068,5,0.1
576.617,-160.2066702,212.1051067,5,0.1
577.259,-160.065868,211.5134944,5,0.1
577.902,-159.8991263,210.9155589,5,0.1
578.545,-159.6787895,210.300272,5,0.1
580.473,-158.8668647,208.6760264,5,0.1
582.402,-157.9981866,207.2446538,5,0.1
584.33,-157.2382674,205.8611024,5,0.1
586.259,-156.4144599,204.3838876,5,0.1
588.187,-155.2553782,203.0933037,5,0.1
590.116,-154.1025901,202.3541309,5,0.1
592.044,-153.6624011,201.7793353,5,0.1
593.973,-153.6847453,200.638826,5,0.1
595.901,-153.3122347,198.9619446,5,0.1
597.83,-152.3583567,197.3507868,5,0.1
599.758,-151.2336747,196.0746745,5,0.1
601.687,-150.1718309,194.9451228,5,0.1
603.615,-148.9270351,193.9583908,5,0.1
605.544,-147.519377,193.4971855,5,0.1
607.472,-146.6002671,193.5818497,5,0.1
609.401,-146.4956266,193.6035892,5,0.1
611.329,-146.7434964,193.1020236,5,0.1
613.258,-146.8231264,192.2077581,5,0.1
615.186,-146.6653319,191.3330755,5,0.1
617.115,-146.6396311,190.5929507,5,0.1
619.043,-146.9450679,189.7064393,5,0.1
620.972,-147.3769665,188.3600518,5,0.1
622.9,-147.477738,186.6425256,5,0.1
624.829,-147.1730993,184.8766862,5,0.1
626.757,-146.5994657,183.3404261,5,0.1
628.686,-146.1360803,181.9345884,5,0.1
630.614,-145.6957567,180.3852998,5,0.1
632.543,-144.9304091,178.9429414,5,0.1
634.471,-144.2749861,177.6979518,5,0.1
636.399,-143.7943002,176.3501212,5,0.1
638.328,-143.2005974,174.8850578,5,0.1
640.256,-142.549741,173.2865516,5,0.1
642.185,-141.623953,171.5449783,5,0.1
644.113,-140.238783,169.9390093,5,0.1
646.042,-138.5865691,168.7717365,5,0.1
647.97,-137.025947,168.0166008,5,0.1
649.899,-135.622192,167.5243687,5,0.1
651.827,-134.3669642,167.3530951,5,0.1
653.756,-133.6194677,167.2854378,5,0.1
655.684,-133.2108072,166.9446367,5,0.1
657.613,-132.7322107,166.3828032,5,0.1
659.541,-132.2092774,165.7744381,5,0.1
661.47,-131.7182383,165.0686153,5,0.1
663.398,-131.0872546,164.2169048,5,0.1
665.327,-130.0933411,163.4583238,5,0.1
667.255,-128.8561166,163.2640663,5,0.1
669.184,-128.0843162,163.7113103,5,0.1
671.112,-128.3173709,164.051553,5,0.1
673.041,-128.9333901,163.6794958,5,0.1
674.969,-129.2996777,162.7671846,5,0.1
676.898,-129.3789555,161.56357,5,0.1
678.826,-129.0095379,160.3298836,5,0.1
680.755,-128.3421478,159.4301676,5,0.1
682.683,-127.8695677,158.8286398,5,0.1
684.612,-127.7151875,158.1337972,5,0.1
686.54,-127.5478693,157.125626,5,0.1
688.469,-127.0158909,156.0199666,5,0.1
690.397,-126.1739897,155.2633587,5,0.1
692.325,-125.582208,154.8838803,5,0.1
694.254,-125.4553538,154.3826155,5,0.1
696.182,-125.3112727,153.5566223,5,0.1
698.111,-124.9080695,152.6893897,5,0.1
700.039,-124.4781062,151.9043453,5,0.1
701.968,-124.0443393,151.1071467,5,0.1
703.896,-123.4647069,150.4194487,5,0.1
705.825,-122.9527155,150.0449348,5,0.1
707.753,-122.9857789,149.5640863,5,0.1
709.682,-123.071788,148.5187974,5,0.1
711.61,-122.5280736,147.37729,5,0.1
713.539,-121.7750769,146.6683672,5,0.1
715.467,-121.3838076,146.1388626,5,0.1
717.396,-121.1819453,145.3960713,5,0.1
719.324,-120.8160658,144.4571385,5,0.1
721.253,-120.2005706,143.5504976,5,0.1
723.181,-119.4424031,142.8813585,5,0.1
725.11,-118.7965747,142.4416348,5,0.1
727.038,-118.3566675,142.0853719,5,0.1
728.967,-118.1009512,141.6418447,5,0.1
730.895,-117.8500333,141.1047386,5,0.1
732.824,-117.6133829,140.6210646,5,0.1
734.752,-117.6616933,139.896605,5,0.1
736.681,-117.4642664,138.7910555,5,0.1
738.609,-116.6924975,137.8621762,5,0.1
740.538,-115.9164815,137.4090133,5,0.1
742.466,-115.5206892,137.1201251,5,0.1
744.395,-115.3502142,136.7180149,5,0.1
746.323,-115.2523765,136.1757698,5,0.1
748.252,-115.2150696,135.4098543,5,0.1
750.18,-114.98042,134.4647744,5,0.1
752.109,-114.4929573,133.5706642,5,0.1
754.037,-113.9277181,132.8325955,5,0.1
755.965,-113.391572,132.1872461,5,0.1
757.894,-112.8469123,131.6408646,5,0.1
759.822,-112.3976214,131.178821,5,0.1
761.751,-112.0710517,130.6708642,5,0.1
763.679,-111.7093273,130.1357679,5,0.1
765.608,-111.3728051,129.6776995,5,0.1
767.536,-111.2336862,129.1258835,5,0.1
769.465,-111.0443991,128.3698856,5,0.1
771.393,-110.6429353,127.6162774,5,0.1
773.322,-110.2270248,126.9446803,5,0.1
775.25,-109.8396593,126.2370898,5,0.1
777.179,-109.3235114,125.4880402,5,0.1
779.107,-108.604298,124.947081,5,0.1
781.036,-108.0199508,124.7045989,5,0.1
782.964,-107.8128439,124.4435326,5,0.1
784.893,-107.7152411,123.9189128,5,0.1
786.821,-107.4480858,123.3001098,5,0.1
788.75,-107.1630688,122.6689519,5,0.1
790.678,-106.8211076,121.9757224,5,0.1
792.607,-106.30796,121.4084306,5,0.1
794.535,-105.9296827,120.9891363,5,0.1
796.464,-105.7656891,120.392304,5,0.1
798.392,-105.3905488,119.5977136,5,0.1
800.321,-104.6937394,119.0431218,5,0.1
802.249,-104.2099681,118.7682584,5,0.1
804.178,-104.0658584,118.3527078,5,0.1
806.106,-103.8562784,117.6227377,5,0.1
808.034,-103.2754269,116.8843622,5,0.1
809.963,-102.5267166,116.4896094,5,0.1
811.891,-102.053097,116.3564495,5,0.1
813.82,-101.9467937,116.0570407,5,0.1
815.748,-101.7697243,115.4669857,5,0.1
817.677,-101.3113955,114.8993987,5,0.1
819.605,-100.8392319,114.5316834,5,0.1
821.534,-100.5569887,114.1845571,5,0.1
823.462,-100.3046271,113.7167006,5,0.1
825.391,-99.93475075,113.2668961,5,0.1
827.319,-99.62260243,112.8897219,5,0.1
829.248,-99.42835638,112.3918018,5,0.1
831.176,-99.07332198,111.7800261,5,0.1
833.105,-98.50792656,111.3295017,5,0.1
835.033,-98.04448825,111.0839585,5,0.1
836.962,-97.77460633,110.8243493,5,0.1
838.89,-97.50536728,110.5288481,5,0.1
840.819,-97.2829475,110.3095498,5,0.1
842.747,-97.30817011,109.9517457,5,0.1
844.676,-97.26278964,109.3175134,5,0.1
846.604,-96.90780963,108.728852,5,0.1
848.533,-96.59395295,108.2984084,5,0.1
850.461,-96.41930211,107.8043875,5,0.1
852.39,-96.16080041,107.190616,5,0.1
854.318,-95.73490731,106.6415873,5,0.1
856.247,-95.33115499,106.1867668,5,0.1
858.175,-94.95591596,105.7215206,5,0.1
860.104,-94.48800821,105.3427046,5,0.1
862.032,-94.10936876,105.069486,5,0.1
863.96,-93.85612166,104.8009617,5,0.1
865.889,-93.68779557,104.4218735,5,0.1
867.817,-93.44560491,103.9428858,5,0.1
869.746,-93.07735819,103.5404588,5,0.1
871.674,-92.79832735,103.2198329,5,0.1
873.603,-92.62901231,102.8084081,5,0.1
875.531,-92.37551426,102.2693021,5,0.1
877.46,-91.92663997,101.7954017,5,0.1
879.388,-91.45799163,101.5442286,5,0.1
881.317,-91.23041536,101.3362784,5,0.1
883.245,-91.08755068,100.9736805,5,0.1
885.174,-90.81836198,100.5833815,5,0.1
887.102,-90.5680447,100.2476855,5,0.1
889.031,-90.39097386,99.87281156,5,0.1
890.959,-90.18849013,99.42486988,5,0.1
892.888,-89.9141552,98.93773286,5,0.1
894.816,-89.53307447,98.49507872,5,0.1
896.745,-89.11469797,98.1867895,5,0.1
898.673,-88.79910247,97.97948155,5,0.1
900.602,-88.62209541,97.76561914,5,0.1
902.53,-88.53375816,97.42970627,5,0.1
904.459,-88.3826339,96.99686994,5,0.1
906.387,-88.15474737,96.53219871,5,0.1
908.316,-87.84047567,96.11037761,5,0.1
910.244,-87.51180235,95.80126569,5,0.1
912.173,-87.30290232,95.54535559,5,0.1
914.101,-87.21912252,95.18028119,5,0.1
916.03,-87.07464197,94.64949933,5,0.1
917.958,-86.71698119,94.12955377,5,0.1
919.887,-86.28109462,93.78595836,5,0.1
921.815,-85.96762452,93.58198651,5,0.1
923.743,-85.84395743,93.33531738,5,0.1
925.672,-85.78103406,92.89239276,5,0.1
927.6,-85.54823169,92.3226016,5,0.1
929.529,-85.11606234,91.83452543,5,0.1
931.457,-84.65225587,91.5116522,5,0.1
933.386,-84.26746612,91.30773278,5,0.1
935.314,-83.99990349,91.13813277,5,0.1
937.243,-83.82816283,90.92172769,5,0.1
939.171,-83.67831481,90.64941014,5,0.1
941.1,-83.5430268,90.3238829,5,0.1
943.028,-83.39246455,89.93356723,5,0.1
944.957,-83.17126396,89.51615701,5,0.1
946.885,-82.89018013,89.13858731,5,0.1
948.814,-82.61584578,88.80359091,5,0.1
950.742,-82.35597428,88.48141436,5,0.1
952.671,-82.09391618,88.19637322,5,0.1
954.599,-81.89653006,87.93144529,5,0.1
956.528,-81.77015592,87.59028626,5,0.1
958.456,-81.59363503,87.16163699,5,0.1
960.385,-81.31645758,86.72524073,5,0.1
962.313,-80.97558796,86.3780338,5,0.1
964.242,-80.70075567,86.07446846,5,0.1
966.17,-80.4500983,85.72683903,5,0.1
968.099,-80.1222102,85.42826147,5,0.1
970.027,-79.86998559,85.17800071,5,0.1
971.956,-79.68663,84.83783776,5,0.1
973.884,-79.38817835,84.46396769,5,0.1
975.813,-79.02621774,84.18809053,5,0.1
977.741,-78.74252738,83.97172577,5,0.1
979.669,-78.51449957,83.7341491,5,0.1
981.598,-78.28361672,83.46867208,5,0.1
983.526,-78.03296385,83.21042575,5,0.1
985.455,-77.79052315,82.99270876,5,0.1
987.383,-77.62025554,82.76194027,5,0.1
989.312,-77.46635173,82.45612508,5,0.1
991.24,-77.23680502,82.10978824,5,0.1
993.169,-76.92706196,81.82577278,5,0.1
995.097,-76.64152597,81.64491056,5,0.1
997.026,-76.47504915,81.48032347,5,0.1
998.954,-76.37841273,81.22449369,5,0.1
1000.88,-76.23011282,80.89182594,5,0.1
1002.81,-76.00483856,80.57328683,5,0.1
1004.74,-75.78042975,80.29302162,5,0.1
1006.67,-75.57596741,80.00667381,5,0.1
1008.6,-75.34609455,79.73035133,5,0.1
1010.53,-75.12838877,79.48360395,5,0.1
1012.45,-74.95377502,79.21663775,5,0.1
1014.38,-74.75658289,78.92859532,5,0.1
1016.31,-74.54832411,78.64814547,5,0.1
1018.24,-74.34675141,78.36640013,5,0.1
1020.17,-74.14123304,78.07453848,5,0.1
1022.1,-73.92004269,77.77849215,5,0.1
1024.03,-73.68092367,77.48825236,5,0.1
1025.95,-73.42996963,77.20278315,5,0.1
1027.88,-73.14418366,76.9509275,5,0.1
1029.81,-72.86996352,76.76181759,5,0.1
1031.74,-72.66369292,76.58505408,5,0.1
1033.67,-72.48665463,76.37758433,5,0.1
1035.6,-72.2940425,76.1633508,5,0.1
1037.52,-72.115583,75.98421107,5,0.1
1039.45,-72.02141477,75.75994888,5,0.1
1041.38,-71.90856919,75.43735006,5,0.1
1043.31,-71.68392039,75.12227518,5,0.1
1045.24,-71.45205921,74.85719025,5,0.1
1047.17,-71.23309346,74.58964224,5,0.1
1049.1,-70.96628661,74.36771917,5,0.1
1051.02,-70.74170195,74.23414954,5,0.1
1052.95,-70.65582108,74.06614995,5,0.1
1054.88,-70.59245245,73.77240739,5,0.1
1056.81,-70.42932274,73.41042473,5,0.1
1058.74,-70.16244069,73.08548934,5,0.1
1060.67,-69.86766023,72.86702581,5,0.1
1062.59,-69.66276238,72.69241824,5,0.1
1064.52,-69.51208814,72.47545746,5,0.1
1066.45,-69.34675816,72.2052336,5,0.1
1068.38,-69.12357888,71.93430009,5,0.1
1070.31,-68.87708264,71.71483129,5,0.1
1072.24,-68.674031,71.52359077,5,0.1
1074.17,-68.50580542,71.29223358,5,0.1
1076.09,-68.28637938,71.04116415,5,0.1
1078.02,-68.01641079,70.86607911,5,0.1
1079.95,-67.82802218,70.76834317,5,0.1
1081.88,-67.77516443,70.58881977,5,0.1
1083.81,-67.67706809,70.28307299,5,0.1
1085.74,-67.44217624,69.97564819,5,0.1
1087.67,-67.1440837,69.79793501,5,0.1
1089.59,-66.95732822,69.72674035,5,0.1
1091.52,-66.9394812,69.5764976,5,0.1
1093.45,-66.91895167,69.25491636,5,0.1
1095.38,-66.73898739,68.88732879,5,0.1
1097.31,-66.4764863,68.58395886,5,0.1
1099.24,-66.20671384,68.34829177,5,0.1
1101.16,-65.95485263,68.16750455,5,0.1
1103.09,-65.75225078,68.00469235,5,0.1
1105.02,-65.58024103,67.81473789,5,0.1
1106.95,-65.38550767,67.62544582,5,0.1
1108.88,-65.20336432,67.45089067,5,0.1
1110.81,-65.03969107,67.27856364,5,0.1
1112.74,-64.895471,67.11007189,5,0.1
1114.66,-64.79220057,66.89913326,5,0.1
1116.59,-64.65697138,66.62487157,5,0.1
1118.52,-64.43471136,66.37893287,5,0.1
1120.45,-64.22232683,66.19546647,5,0.1
1122.38,-64.06630734,66.01049125,5,0.1
1124.31,-63.91776589,65.78770091,5,0.1
1126.23,-63.73885459,65.54493154,5,0.1
1128.16,-63.5253865,65.28644343,5,0.1
1130.09,-63.23242145,65.0798429,5,0.1
1132.02,-62.93886417,65.00230194,5,0.1
1133.95,-62.78768005,64.97267903,5,0.1
1135.88,-62.74008483,64.85593936,5,0.1
1137.81,-62.66257253,64.66677398,5,0.1
1139.73,-62.55954039,64.45510875,5,0.1
1141.66,-62.44209929,64.22413392,5,0.1
1143.59,-62.29407802,63.98501325,5,0.1
1145.52,-62.12139669,63.75351219,5,0.1
1147.45,-61.93045889,63.54162727,5,0.1
1149.38,-61.73755041,63.35030444,5,0.1
1151.3,-61.54531043,63.18572568,5,0.1
1153.23,-61.37607797,63.04874228,5,0.1
1155.16,-61.25886805,62.90753869,5,0.1
1157.09,-61.1721454,62.71232153,5,0.1
1159.02,-61.04944897,62.48149192,5,0.1
1160.95,-60.90026735,62.25091262,5,0.1
1162.88,-60.74177088,61.99889703,5,0.1
1164.8,-60.52092597,61.76061789,5,0.1
1166.73,-60.27506644,61.58486395,5,0.1
1168.66,-60.0680375,61.4513054,5,0.1
1170.59,-59.89708249,61.31510975,5,0.1
1172.52,-59.73232308,61.19165221,5,0.1
1174.45,-59.6161609,61.04866241,5,0.1
1176.38,-59.49578634,60.8596961,5,0.1
1178.3,-59.33045805,60.67135416,5,0.1
1180.23,-59.15600081,60.51058382,5,0.1
1182.16,-59.00192118,60.36049637,5,0.1
1184.09,-58.85392159,60.21191233,5,0.1
1186.02,-58.71602232,60.07494923,5,0.1
1187.95,-58.61091809,59.92074142,5,0.1
1189.87,-58.50312269,59.73423217,5,0.1
1191.8,-58.36696407,59.55336589,5,0.1
1193.73,-58.25387957,59.36704876,5,0.1
1195.66,-58.13714284,59.13864933,5,0.1
1197.59,-57.96112136,58.89845223,5,0.1
1199.52,-57.7391155,58.69957234,5,0.1
1201.45,-57.5213211,58.55430409,5,0.1
1203.37,-57.339137,58.43443549,5,0.1
1205.3,-57.18245627,58.31496311,5,0.1
1207.23,-57.04069965,58.19686743,5,0.1
1209.16,-56.92521646,58.07170041,5,0.1
1211.09,-56.82844462,57.91074152,5,0.1
1213.02,-56.70624199,57.72356613,5,0.1
1214.94,-56.55623835,57.53894158,5,0.1
1216.87,-56.39143404,57.3741647,5,0.1
1218.8,-56.23601897,57.21926961,5,0.1
1220.73,-56.07863609,57.0707665,5,0.1
1222.66,-55.92420543,56.9394287,5,0.1
1224.59,-55.79575711,56.8026213,5,0.1
1226.52,-55.66281776,56.65400626,5,0.1
1228.44,-55.52244734,56.52000352,5,0.1
1230.37,-55.40987252,56.39669663,5,0.1
1232.3,-55.33760331,56.21628267,5,0.1
1234.23,-55.20572436,55.97173248,5,0.1
1236.16,-54.9581725,55.79060252,5,0.1
1238.09,-54.73370027,55.72303131,5,0.1
1240.02,-54.61935557,55.67891194,5,0.1
1241.94,-54.56914507,55.58074786,5,0.1
1243.87,-54.51912594,55.41051856,5,0.1
1245.8,-54.41962077,55.19936886,5,0.1
1247.73,-54.26171627,55.00860183,5,0.1
1249.66,-54.10189721,54.8554197,5,0.1
1251.59,-53.96463825,54.7007911,5,0.1
1253.51,-53.80860088,54.54419989,5,0.1
1255.44,-53.63682316,54.42208849,5,0.1
1257.37,-53.499954,54.31897511,5,0.1
1259.3,-53.3911579,54.20807246,5,0.1
1261.23,-53.29507222,54.07608673,5,0.1
1263.16,-53.1950022,53.91408333,5,0.1
1265.09,-53.05821849,53.7487774,5,0.1
1267.01,-52.90379561,53.62088705,5,0.1
1268.94,-52.78443052,53.51378132,5,0.1
1270.87,-52.69802663,53.38337869,5,0.1
1272.8,-52.60528059,53.22742648,5,0.1
1274.73,-52.50151107,53.05687408,5,0.1
1276.66,-52.38347594,52.86379255,5,0.1
1278.58,-52.21784541,52.66747953,5,0.1
1280.51,-52.00447074,52.51729643,5,0.1
1282.44,-51.79642012,52.45464723,5,0.1
1284.37,-51.68623029,52.42303989,5,0.1
1286.3,-51.65105546,52.3121753,5,0.1
1288.23,-51.56192101,52.14524748,5,0.1
1290.16,-51.42651518,52.0048804,5,0.1
1292.08,-51.31515303,51.8723044,5,0.1
1294.01,-51.193974,51.73554602,5,0.1
1295.94,-51.06481642,51.61911709,5,0.1
1297.87,-50.9633373,51.51691291,5,0.1
1299.8,-50.89819002,51.38544878,5,0.1
1301.73,-50.82124357,51.20917255,5,0.1
1303.66,-50.70031106,51.00716627,5,0.1
1305.58,-50.51758693,50.83971789,5,0.1
1307.51,-50.33408842,50.73344804,5,0.1
1309.44,-50.19560808,50.65637873,5,0.1
1311.37,-50.09599505,50.57449989,5,0.1
1313.3,-50.02181974,50.46863113,5,0.1
1315.23,-49.95334023,50.32016115,5,0.1
1317.15,-49.84761266,50.15153835,5,0.1
1319.08,-49.70858025,49.99668283,5,0.1
1321.01,-49.56268189,49.87136859,5,0.1
1322.94,-49.43672475,49.75413542,5,0.1
1324.87,-49.30796226,49.63996294,5,0.1
1326.8,-49.18409967,49.5446763,5,0.1
1328.73,-49.09267978,49.44198466,5,0.1
1330.65,-49.00099842,49.32146169,5,0.1
1332.58,-48.90244822,49.20226851,5,0.1
1334.51,-48.81633077,49.07667137,5,0.1
1336.44,-48.73136058,48.92807522,5,0.1
1338.37,-48.6215129,48.77452424,5,0.1
1340.3,-48.50481405,48.62275939,5,0.1
1342.22,-48.37539886,48.45926687,5,0.1
1344.15,-48.20176493,48.32357676,5,0.1
1346.08,-48.03353542,48.24269353,5,0.1
1348.01,-47.91879127,48.17941284,5,0.1
1349.94,-47.83862266,48.09051633,5,0.1
1351.87,-47.75601812,47.97078406,5,0.1
1353.8,-47.65014342,47.84119259,5,0.1
1355.72,-47.52632745,47.73712305,5,0.1
1357.65,-47.43257791,47.65068686,5,0.1
1359.58,-47.37221589,47.53093309,5,0.1
1361.51,-47.28600647,47.37800341,5,0.1
1363.44,-47.16393094,47.24356178,5,0.1
1365.37,-47.05891085,47.11521691,5,0.1
1367.3,-46.94760037,46.97186501,5,0.1
1369.22,-46.80625742,46.84153749,5,0.1
1371.15,-46.66496269,46.74407619,5,0.1
1373.08,-46.55423723,46.65694621,5,0.1
1375.01,-46.46303575,46.54910104,5,0.1
1376.94,-46.35770028,46.42542432,5,0.1
1378.87,-46.23437119,46.30122293,5,0.1
1380.79,-46.09476951,46.1955314,5,0.1
1382.72,-45.95565017,46.12236715,5,0.1
1384.65,-45.85117482,46.07022073,5,0.1
1386.58,-45.78769409,45.99786759,5,0.1
1388.51,-45.72525467,45.89717606,5,0.1
1390.44,-45.65305681,45.78208229,5,0.1
1392.37,-45.57459082,45.6604081,5,0.1
1394.29,-45.48892429,45.52303364,5,0.1
1396.22,-45.37176889,45.3925924,5,0.1
1398.15,-45.24720709,45.2930012,5,0.1
1400.08,-45.14914816,45.20526336,5,0.1
1402.01,-45.06934585,45.09549791,5,0.1
1403.94,-44.96453074,44.98475125,5,0.1
1405.86,-44.86374626,44.89640896,5,0.1
1407.79,-44.79575173,44.79050306,5,0.1
1409.72,-44.71133285,44.66273977,5,0.1
1411.65,-44.60672902,44.54340707,5,0.1
1413.58,-44.50963155,44.42524974,5,0.1
1415.51,-44.40431547,44.29596204,5,0.1
1417.44,-44.27259994,44.17507466,5,0.1
1419.36,-44.12633199,44.08782186,5,0.1
1421.29,-43.99999761,44.03767028,5,0.1
1423.22,-43.91956795,43.9994671,5,0.1
1425.15,-43.88485651,43.92850602,5,0.1
1427.08,-43.8481353,43.80220052,5,0.1
1429.01,-43.7585729,43.66237084,5,0.1
1430.93,-43.64396879,43.56769991,5,0.1
1432.86,-43.57838789,43.48094092,5,0.1
1434.79,-43.52721136,43.34545444,5,0.1
1436.72,-43.42268023,43.20113802,5,0.1
1438.65,-43.29839694,43.0922659,5,0.1
1440.58,-43.20112105,42.99202125,5,0.1
1442.51,-43.10244054,42.88913123,5,0.1
1444.43,-43.00640676,42.7901378,5,0.1
1446.36,-42.91862679,42.68239447,5,0.1
1448.29,-42.82071656,42.56581779,5,0.1
1450.22,-42.70567823,42.45286354,5,0.1
1452.15,-42.57895515,42.37039259,5,0.1
1454.08,-42.48395022,42.30796061,5,0.1
1456.01,-42.42548575,42.21394163,5,0.1
1457.93,-42.34194024,42.09163256,5,0.1
1459.86,-42.22664938,41.98375263,5,0.1
1461.79,-42.11700257,41.89505159,5,0.1
1463.72,-42.01913047,41.81068645,5,0.1
1465.65,-41.92725134,41.71794068,5,0.1
1467.58,-41.82497677,41.62912092,5,0.1
1469.5,-41.72775601,41.54449442,5,0.1
1471.43,-41.6276429,41.459807,5,0.1
