#Frequency,Eps1,Eps2,Eps1,Eps2
1432.86,-45.8445174,34.06451912,5,0.1
1434.79,-45.67688746,34.03639866,5,0.1
1436.72,-45.57072231,34.02435959,5,0.1
1438.65,-45.49614299,33.98426542,5,0.1
1440.58,-45.41551169,33.92339763,5,0.1
1442.51,-45.32802025,33.85699037,5,0.1
1444.43,-45.23900437,33.78796007,5,0.1
1446.36,-45.1490755,33.72249148,5,0.1
1448.29,-45.07140879,33.64297767,5,0.1
1450.22,-44.9815283,33.53813067,5,0.1
1452.15,-44.85426128,33.43877205,5,0.1
1454.08,-44.71081539,33.37308222,5,0.1
1456.01,-44.58671882,33.33296856,5,0.1
1457.93,-44.48714863,33.28717678,5,0.1
1459.86,-44.38794072,33.24119549,5,0.1
1461.79,-44.30008475,33.19825187,5,0.1
1463.72,-44.2288684,33.14352575,5,0.1
1465.65,-44.1598879,33.07087784,5,0.1
1467.58,-44.08495205,32.98532918,5,0.1
1469.5,-43.99989611,32.8825374,5,0.1
1471.43,-43.88619349,32.77795489,5,0.1
1473.36,-43.75241302,32.70469896,5,0.1
1475.29,-43.64095958,32.6488907,5,0.1
1477.22,-43.54727469,32.5716458,5,0.1
1479.15,-43.43029097,32.48266846,5,0.1
1481.08,-43.28928872,32.41848966,5,0.1
1483,-43.16109713,32.38340103,5,0.1
1484.93,-43.06083992,32.34482928,5,0.1
1486.86,-42.96366968,32.30215799,5,0.1
1488.79,-42.87602706,32.25983932,5,0.1
1490.72,-42.80190275,32.19499462,5,0.1
1492.65,-42.70785773,32.11076836,5,0.1
1494.57,-42.58421757,32.04264143,5,0.1
1496.5,-42.4618079,32.00440615,5,0.1
1498.43,-42.36615951,31.97748886,5,0.1
1500.36,-42.29116643,31.93107197,5,0.1
1502.29,-42.20357669,31.87098585,5,0.1
1504.22,-42.10543457,31.83584138,5,0.1
1506.15,-42.04382043,31.7954053,5,0.1
1508.07,-41.98901917,31.71176713,5,0.1
1510,-41.88993644,31.62284378,5,0.1
1511.93,-41.77244211,31.56476529,5,0.1
1513.86,-41.67507797,31.52956077,5,0.1
1515.79,-41.6068776,31.48680102,5,0.1
1517.72,-41.54676276,31.41570613,5,0.1
1519.65,-41.46507005,31.32258715,5,0.1
1521.57,-41.34913811,31.2455359,5,0.1
1523.5,-41.23479757,31.20481054,5,0.1
1525.43,-41.15695794,31.16792747,5,0.1
1527.36,-41.0954324,31.09430352,5,0.1
1529.29,-40.99833459,31.00355127,5,0.1
1531.22,-40.86972018,30.9455734,5,0.1
1533.14,-40.76206633,30.93168744,5,0.1
1535.07,-40.71151573,30.90026853,5,0.1
1537,-40.66421721,30.81189492,5,0.1
1538.93,-40.56163585,30.7127017,5,0.1
1540.86,-40.42813848,30.65412601,5,0.1
1542.79,-40.31521221,30.63453654,5,0.1
1544.72,-40.24415782,30.61942707,5,0.1
1546.64,-40.20072142,30.57423427,5,0.1
1548.57,-40.14782161,30.49371243,5,0.1
1550.5,-40.06407431,30.40808586,5,0.1
1552.43,-39.9669987,30.33729166,5,0.1
1554.36,-39.87286811,30.27099958,5,0.1
1556.29,-39.7727982,30.20714814,5,0.1
1558.21,-39.66707202,30.16487966,5,0.1
1560.14,-39.58559145,30.1339521,5,0.1
1562.07,-39.52852764,30.07684839,5,0.1
1564,-39.4520259,29.99316635,5,0.1
1565.93,-39.34120457,29.92805661,5,0.1
1567.86,-39.23984692,29.89374334,5,0.1
1569.79,-39.16895453,29.8470073,5,0.1
1571.71,-39.088559,29.78625012,5,0.1
1573.64,-38.99436978,29.73583034,5,0.1
1575.57,-38.90955718,29.69765237,5,0.1
1577.5,-38.83903476,29.65427731,5,0.1
1579.43,-38.77096557,29.60663657,5,0.1
1581.36,-38.70875778,29.54931629,5,0.1
1583.29,-38.64253022,29.47882514,5,0.1
1585.21,-38.56345696,29.40827452,5,0.1
1587.14,-38.48016494,29.33528861,5,0.1
1589.07,-38.38347298,29.2655783,5,0.1
1591,-38.27909057,29.21656671,5,0.1
1592.93,-38.19229966,29.18097934,5,0.1
1594.86,-38.12567167,29.13433463,5,0.1
1596.78,-38.05644122,29.06275414,5,0.1
1598.71,-37.95859045,28.99724835,5,0.1
1600.64,-37.85985032,28.9509936,5,0.1
1602.57,-37.77296241,28.90717315,5,0.1
1604.5,-37.68628353,28.86678856,5,0.1
1606.43,-37.60728808,28.83662984,5,0.1
1608.36,-37.54789428,28.79202177,5,0.1
1610.28,-37.47993314,28.73524551,5,0.1
1612.21,-37.40333001,28.68702943,5,0.1
1614.14,-37.33918515,28.63197278,5,0.1
1616.07,-37.26664836,28.56527019,5,0.1
1618,-37.17981231,28.51267953,5,0.1
1619.93,-37.10837952,28.46469895,5,0.1
1621.85,-37.04475535,28.39279644,5,0.1
1623.78,-36.95035733,28.31175638,5,0.1
1625.71,-36.82885339,28.26488665,5,0.1
1627.64,-36.72903305,28.25036879,5,0.1
1629.57,-36.66445192,28.23105863,5,0.1
1631.5,-36.60995998,28.19188458,5,0.1
1633.43,-36.54971553,28.1412611,5,0.1
1635.35,-36.48543676,28.08428351,5,0.1
1637.28,-36.41117887,28.01700035,5,0.1
1639.21,-36.31365371,27.96764037,5,0.1
1641.14,-36.22806521,27.94744518,5,0.1
1643.07,-36.17885465,27.91827149,5,0.1
1645,-36.13267952,27.85361582,5,0.1
1646.93,-36.0519788,27.78648682,5,0.1
1648.85,-35.96113111,27.75456787,5,0.1
1650.78,-35.90664301,27.72772,5,0.1
1652.71,-35.86935687,27.67194419,5,0.1
1654.64,-35.81474006,27.59187749,5,0.1
1656.57,-35.72944271,27.5084454,5,0.1
1658.5,-35.62008832,27.46274929,5,0.1
1660.42,-35.54158281,27.44997742,5,0.1
1662.35,-35.50963214,27.40510515,5,0.1
1664.28,-35.45935651,27.31819951,5,0.1
1666.21,-35.36343315,27.23549506,5,0.1
1668.14,-35.250815,27.18695947,5,0.1
1670.07,-35.15607339,27.16927461,5,0.1
1672,-35.0960241,27.14911687,5,0.1
1673.92,-35.04924134,27.10212259,5,0.1
1675.85,-34.98407892,27.03916713,5,0.1
1677.78,-34.9008154,26.99178041,5,0.1
1679.71,-34.82953912,26.95175886,5,0.1
1681.64,-34.76378208,26.90683059,5,0.1
1683.57,-34.69460948,26.85669151,5,0.1
1685.49,-34.61736411,26.81398644,5,0.1
1687.42,-34.54670212,26.78673359,5,0.1
1689.35,-34.50115152,26.75069324,5,0.1
1691.28,-34.4570539,26.68530512,5,0.1
1693.21,-34.38440499,26.6172647,5,0.1
1695.14,-34.30359785,26.56563692,5,0.1
1697.07,-34.23008578,26.50867811,5,0.1
1698.99,-34.13804101,26.46239423,5,0.1
1700.92,-34.04956323,26.44885272,5,0.1
1702.85,-34.00218697,26.43749273,5,0.1
1704.78,-33.97689496,26.39544705,5,0.1
1706.71,-33.93899546,26.32025164,5,0.1
1708.64,-33.8671661,26.24030651,5,0.1
1710.57,-33.77605325,26.18823593,5,0.1
1712.49,-33.70354496,26.14979356,5,0.1
1714.42,-33.64307948,26.09787176,5,0.1
1716.35,-33.56921192,26.04211376,5,0.1
1718.28,-33.48894104,25.9952866,5,0.1
1720.21,-33.41185199,25.95275295,5,0.1
1722.14,-33.33511006,25.91951886,5,0.1
1724.06,-33.27064903,25.88518595,5,0.1
1725.99,-33.20536791,25.83773462,5,0.1
1727.92,-33.12136454,25.80546988,5,0.1
1729.85,-33.05150168,25.79594217,5,0.1
1731.78,-33.01292856,25.779987,5,0.1
1733.71,-32.9858352,25.74734019,5,0.1
1735.64,-32.96364515,25.68895937,5,0.1
1737.56,-32.92424943,25.60625253,5,0.1
1739.49,-32.85316304,25.52637739,5,0.1
1741.42,-32.76985645,25.46453916,5,0.1
1743.35,-32.68955842,25.41261891,5,0.1
1745.28,-32.60850912,25.36820996,5,0.1
1747.21,-32.53069729,25.33970668,5,0.1
1749.13,-32.47504577,25.31319598,5,0.1
1751.06,-32.43280089,25.26492856,5,0.1
1752.99,-32.37431134,25.19364805,5,0.1
1754.92,-32.2823188,25.13853613,5,0.1
1756.85,-32.19230552,25.11471351,5,0.1
1758.78,-32.12928825,25.10582742,5,0.1
1760.71,-32.09519017,25.08325231,5,0.1
1762.63,-32.06850769,25.03365199,5,0.1
1764.56,-32.02737093,24.96098219,5,0.1
1766.49,-31.96005042,24.88276099,5,0.1
1768.42,-31.87046849,24.8213131,5,0.1
1770.35,-31.78009834,24.78387539,5,0.1
1772.28,-31.70601713,24.76078192,5,0.1
1774.2,-31.65153681,24.72843635,5,0.1
1776.13,-31.59283277,24.67881507,5,0.1
1778.06,-31.5146032,24.6406138,5,0.1
1779.99,-31.44484119,24.61986704,5,0.1
1781.92,-31.39527874,24.59687396,5,0.1
1783.85,-31.35252156,24.56110679,5,0.1
1785.78,-31.30609113,24.52003741,5,0.1
1787.7,-31.26054595,24.46894993,5,0.1
1789.63,-31.20327675,24.41796983,5,0.1
1791.56,-31.14546066,24.37165741,5,0.1
1793.49,-31.08997853,24.31757746,5,0.1
1795.42,-31.02020238,24.26789428,5,0.1
1797.35,-30.9517787,24.23922971,5,0.1
1799.28,-30.91193283,24.20441985,5,0.1
1801.2,-30.87538271,24.13048444,5,0.1
1803.13,-30.79154988,24.04961367,5,0.1
1805.06,-30.67942327,24.01777906,5,0.1
1806.99,-30.60322238,24.01488703,5,0.1
1808.92,-30.56113943,23.99816014,5,0.1
1810.85,-30.52047245,23.95633625,5,0.1
1812.77,-30.46324003,23.9176149,5,0.1
1814.7,-30.4142272,23.87732193,5,0.1
1816.63,-30.36085662,23.81721784,5,0.1
1818.56,-30.27521066,23.77797536,5,0.1
1820.49,-30.2051484,23.77403978,5,0.1
1822.42,-30.18030473,23.75716472,5,0.1
1824.35,-30.159825,23.70122688,5,0.1
1826.27,-30.10872081,23.63347103,5,0.1
1828.2,-30.03903126,23.57640221,5,0.1
1830.13,-29.96591271,23.53546369,5,0.1
1832.06,-29.90215733,23.51021123,5,0.1
1833.99,-29.86030705,23.47676188,5,0.1
1835.92,-29.81795609,23.42153674,5,0.1
1837.84,-29.75478962,23.36789418,5,0.1
1839.77,-29.69073966,23.32340739,5,0.1
1841.7,-29.63018186,23.26828807,5,0.1
1843.63,-29.54519531,23.21699678,5,0.1
1845.56,-29.4497157,23.20976481,5,0.1
1847.49,-29.40292405,23.22282731,5,0.1
1849.42,-29.39827232,23.18515212,5,0.1
1851.34,-29.35627134,23.11972465,5,0.1
1853.27,-29.28788694,23.07326096,5,0.1
1855.2,-29.2302602,23.03433764,5,0.1
1857.13,-29.17398178,22.99976282,5,0.1
1859.06,-29.12663721,22.96257916,5,0.1
1860.99,-29.08052006,22.91182528,5,0.1
1862.92,-29.01931823,22.85975845,5,0.1
1864.84,-28.95170683,22.81606744,5,0.1
1866.77,-28.88520014,22.77890564,5,0.1
1868.7,-28.8204052,22.74647946,5,0.1
1870.63,-28.75969189,22.71970507,5,0.1
1872.56,-28.70744034,22.69240872,5,0.1
1874.49,-28.65949244,22.66113269,5,0.1
1876.41,-28.61375286,22.62530588,5,0.1
1878.34,-28.56868457,22.58553229,5,0.1
1880.27,-28.52485837,22.53511107,5,0.1
1882.2,-28.46801129,22.46597246,5,0.1
1884.13,-28.3742831,22.41319578,5,0.1
1886.06,-28.27740413,22.40213464,5,0.1
1887.99,-28.21554623,22.40906415,5,0.1
1889.91,-28.18351459,22.3996415,5,0.1
1891.84,-28.1516795,22.36841144,5,0.1
1893.77,-28.1085273,22.33556468,5,0.1
1895.7,-28.06983376,22.29926916,5,0.1
1897.63,-28.02795998,22.24861951,5,0.1
1899.56,-27.96496224,22.20407832,5,0.1
1901.48,-27.90098133,22.17723731,5,0.1
1903.41,-27.85148833,22.156706,5,0.1
1905.34,-27.81287278,22.12509247,5,0.1
1907.27,-27.76829115,22.0921263,5,0.1
1909.2,-27.72902012,22.05469819,5,0.1
1911.13,-27.68558714,22.00154304,5,0.1
1913.06,-27.61785559,21.96133164,5,0.1
1914.98,-27.55865565,21.94517587,5,0.1
1916.91,-27.52799133,21.91997995,5,0.1
1918.84,-27.49651256,21.86967713,5,0.1
1920.77,-27.44296561,21.823289,5,0.1
1922.7,-27.39327349,21.77771225,5,0.1
1924.63,-27.33578834,21.72314874,5,0.1
1926.56,-27.25725722,21.69001152,5,0.1
1928.48,-27.19450307,21.67221525,5,0.1
1930.41,-27.1439204,21.65070315,5,0.1
1932.34,-27.0934077,21.63625629,5,0.1
1934.27,-27.06124786,21.62009995,5,0.1
1936.2,-27.03994362,21.58447055,5,0.1
1938.13,-27.00752932,21.5305415,5,0.1
1940.05,-26.95492869,21.47995624,5,0.1
1941.98,-26.89966039,21.44417023,5,0.1
1943.91,-26.85707284,21.4034207,5,0.1
1945.84,-26.80778137,21.35297054,5,0.1
1947.77,-26.74323635,21.30576459,5,0.1
1949.7,-26.67047359,21.27404973,5,0.1
1951.63,-26.60603819,21.26787087,5,0.1
1953.55,-26.57657042,21.25480557,5,0.1
1955.48,-26.55236219,21.20825108,5,0.1
1957.41,-26.49682223,21.15973324,5,0.1
1959.34,-26.43578388,21.1349986,5,0.1
1961.27,-26.39825444,21.10780233,5,0.1
1963.2,-26.36064588,21.06234002,5,0.1
1965.12,-26.30458197,21.01719616,5,0.1
1967.05,-26.24256739,20.98140458,5,0.1
1968.98,-26.18165018,20.95824658,5,0.1
1970.91,-26.13215438,20.9402214,5,0.1
1972.84,-26.09136825,20.91681422,5,0.1
1974.77,-26.05093549,20.89381765,5,0.1
1976.7,-26.01987632,20.86652241,5,0.1
1978.62,-25.99256453,20.82448627,5,0.1
1980.55,-25.95334646,20.77199814,5,0.1
1982.48,-25.90006116,20.72133851,5,0.1
1984.41,-25.83931535,20.67743388,5,0.1
1986.34,-25.7741535,20.64241069,5,0.1
1988.27,-25.70938993,20.62312819,5,0.1
1990.19,-25.66114681,20.61216234,5,0.1
1992.12,-25.62901788,20.58951051,5,0.1
1994.05,-25.59345834,20.55305177,5,0.1
1995.98,-25.5466871,20.51771637,5,0.1
1997.91,-25.50048706,20.48755812,5,0.1
1999.84,-25.45797898,20.45391534,5,0.1
2001.77,-25.41024389,20.42348682,5,0.1
2003.69,-25.36776652,20.39837277,5,0.1
2005.62,-25.33451959,20.36503251,5,0.1
2007.55,-25.29682049,20.32308308,5,0.1
2009.48,-25.25058862,20.27735982,5,0.1
2011.41,-25.19456497,20.23658993,5,0.1
2013.34,-25.13560689,20.20430797,5,0.1
2015.27,-25.07857913,20.18528627,5,0.1
2017.19,-25.03866621,20.17393148,5,0.1
2019.12,-25.01826705,20.13986895,5,0.1
2021.05,-24.98034937,20.08676917,5,0.1
2022.98,-24.91970999,20.04715628,5,0.1
2024.91,-24.86695489,20.02312662,5,0.1
2026.84,-24.82928961,19.99138143,5,0.1
2028.76,-24.78498663,19.94567812,5,0.1
2030.69,-24.72083074,19.9088038,5,0.1
2032.62,-24.65874626,19.89359249,5,0.1
2034.55,-24.61926692,19.87979706,5,0.1
2036.48,-24.58870731,19.84972369,5,0.1
2038.41,-24.54798466,19.8089856,5,0.1
2040.34,-24.49415565,19.76979595,5,0.1
2042.26,-24.43290906,19.74438898,5,0.1
2044.19,-24.38005375,19.73532274,5,0.1
2046.12,-24.3498931,19.72213608,5,0.1
2048.05,-24.32509557,19.68575565,5,0.1
2049.98,-24.27905174,19.6450504,5,0.1
2051.91,-24.2249599,19.62332451,5,0.1
2053.83,-24.19108828,19.6063831,5,0.1
2055.76,-24.16752586,19.56563316,5,0.1
2057.69,-24.12022668,19.51880287,5,0.1
2059.62,-24.06088901,19.48882261,5,0.1
2061.55,-24.01278799,19.47113076,5,0.1
2063.48,-23.97955834,19.44875825,5,0.1
2065.41,-23.94830942,19.40895646,5,0.1
2067.33,-23.89859374,19.36424015,5,0.1
2069.26,-23.83564797,19.33837382,5,0.1
2071.19,-23.78693712,19.32716611,5,0.1
2073.12,-23.75688155,19.30511855,5,0.1
2075.05,-23.72115276,19.2685577,5,0.1
2076.98,-23.67025581,19.23576504,5,0.1
2078.91,-23.61824035,19.21712731,5,0.1
2080.83,-23.57971256,19.20415651,5,0.1
2082.76,-23.55304388,19.1827574,5,0.1
2084.69,-23.52651099,19.14958943,5,0.1
2086.62,-23.49214295,19.10687211,5,0.1
2088.55,-23.44357945,19.06705105,5,0.1
2090.48,-23.39022298,19.0417791,5,0.1
2092.4,-23.34936273,19.02680271,5,0.1
2094.33,-23.32600653,19.00020955,5,0.1
2096.26,-23.29848293,18.95183998,5,0.1
2098.19,-23.24648616,18.90072643,5,0.1
2100.12,-23.17971838,18.86883325,5,0.1
2102.05,-23.12118519,18.85650739,5,0.1
2103.97,-23.08247885,18.84800355,5,0.1
2105.9,-23.05767085,18.82488509,5,0.1
2107.83,-23.02627127,18.78241069,5,0.1
2109.76,-22.97204815,18.74488047,5,0.1
2111.69,-22.91564951,18.72911318,5,0.1
2113.62,-22.880233,18.71337469,5,0.1
2115.55,-22.84769083,18.68441096,5,0.1
2117.48,-22.8046882,18.65725805,5,0.1
2119.4,-22.76516223,18.63316043,5,0.1
2121.33,-22.72786027,18.60465994,5,0.1
2123.26,-22.68536641,18.57799278,5,0.1
2125.19,-22.64456012,18.55179783,5,0.1
2127.12,-22.60188023,18.52844486,5,0.1
2129.05,-22.56291567,18.51052064,5,0.1
2130.97,-22.53433167,18.48696783,5,0.1
2132.9,-22.50332432,18.45039362,5,0.1
2134.83,-22.4566513,18.41509491,5,0.1
2136.76,-22.40587579,18.39818073,5,0.1
2138.69,-22.37461911,18.38371143,5,0.1
2140.62,-22.35202974,18.35577682,5,0.1
2142.54,-22.32334071,18.31491912,5,0.1
2144.47,-22.28017529,18.26956963,5,0.1
2146.4,-22.22360445,18.23781272,5,0.1
2148.33,-22.17308817,18.21488854,5,0.1
2150.26,-22.12581787,18.19474196,5,0.1
2152.19,-22.08072469,18.18322406,5,0.1
2154.12,-22.05079155,18.17200553,5,0.1
2156.04,-22.03026432,18.14499007,5,0.1
2157.97,-21.99951154,18.10653123,5,0.1
2159.9,-21.95636009,18.06989242,5,0.1
2161.83,-21.90903634,18.04167884,5,0.1
2163.76,-21.8663478,18.01839936,5,0.1
2165.69,-21.82828208,17.99091961,5,0.1
2167.62,-21.78441189,17.95836443,5,0.1
2169.54,-21.72976537,17.93508246,5,0.1
2171.47,-21.67936918,17.92892995,5,0.1
2173.4,-21.65052761,17.92394863,5,0.1
2175.33,-21.63335729,17.90001419,5,0.1
2177.26,-21.60502129,17.86120322,5,0.1
2179.19,-21.55973576,17.82055988,5,0.1
2181.12,-21.49927994,17.79320184,5,0.1
2183.04,-21.43980391,17.7958425,5,0.1
2184.97,-21.41371738,17.80537682,5,0.1
2186.9,-21.40969587,17.79207913,5,0.1
2188.83,-21.39874144,17.75754596,5,0.1
2190.76,-21.37487035,17.7180582,5,0.1
2192.69,-21.34687912,17.67247887,5,0.1
2194.61,-21.30481233,17.61833262,5,0.1
2196.54,-21.23721455,17.58112119,5,0.1
2198.47,-21.17301273,17.57530035,5,0.1
2200.4,-21.13872055,17.56987173,5,0.1
2202.33,-21.10928672,17.54858572,5,0.1
2204.26,-21.06900888,17.53392879,5,0.1
2206.19,-21.0427084,17.51902535,5,0.1
2208.11,-21.01932712,17.485438,5,0.1
2210.04,-20.97382682,17.45734507,5,0.1
2211.97,-20.93231465,17.44748759,5,0.1
2213.9,-20.91200154,17.42907729,5,0.1
2215.83,-20.88673804,17.39622946,5,0.1
2217.76,-20.84803612,17.36406149,5,0.1
2219.68,-20.80544232,17.34160311,5,0.1
2221.61,-20.76960774,17.32756477,5,0.1
2223.54,-20.74660763,17.30847429,5,0.1
2225.47,-20.72467263,17.27533376,5,0.1
2227.4,-20.69040289,17.23920464,5,0.1
2229.33,-20.65139849,17.2080398,5,0.1
2231.26,-20.61394158,17.17566414,5,0.1
2233.18,-20.56962875,17.13971092,5,0.1
2235.11,-20.51240156,17.11851754,5,0.1
2237.04,-20.4657406,17.11308881,5,0.1
2238.97,-20.43739537,17.10270838,5,0.1
2240.9,-20.40995636,17.08165521,5,0.1
2242.83,-20.3761932,17.05946039,5,0.1
2244.75,-20.34223547,17.04032185,5,0.1
2246.68,-20.31118063,17.02039198,5,0.1
2248.61,-20.28009899,17.00212512,5,0.1
2250.54,-20.25469988,16.98391627,5,0.1
2252.47,-20.23491536,16.95728871,5,0.1
2254.4,-20.2112763,16.92138518,5,0.1
2256.33,-20.17926884,16.87968881,5,0.1
2258.25,-20.13430202,16.83340567,5,0.1
2260.18,-20.0681726,16.80697091,5,0.1
2262.11,-20.01171125,16.809937,5,0.1
2264.04,-19.98825703,16.80942396,5,0.1
2265.97,-19.97138754,16.78705173,5,0.1
2267.9,-19.94003873,16.75939619,5,0.1
2269.83,-19.90416704,16.73636388,5,0.1
2271.75,-19.87029823,16.71968168,5,0.1
2273.68,-19.84521499,16.70136975,5,0.1
2275.61,-19.82352517,16.67493598,5,0.1
2277.54,-19.79923586,16.64127097,5,0.1
2279.47,-19.76890311,16.59354465,5,0.1
2281.4,-19.71283019,16.54784661,5,0.1
2283.32,-19.64132288,16.52911973,5,0.1
2285.25,-19.58408596,16.53512799,5,0.1
2287.18,-19.55269819,16.54608761,5,0.1
2289.11,-19.54032707,16.5435207,5,0.1
2291.04,-19.53117406,16.52452627,5,0.1
2292.97,-19.51721841,16.48676294,5,0.1
2294.9,-19.48141394,16.44184213,5,0.1
2296.82,-19.42594366,16.41866081,5,0.1
2298.75,-19.38520866,16.41631613,5,0.1
2300.68,-19.36956931,16.4004048,5,0.1
2302.61,-19.34519484,16.36303398,5,0.1
2304.54,-19.29538079,16.33677248,5,0.1
2306.47,-19.25223615,16.33505084,5,0.1
2308.39,-19.23887674,16.32409121,5,0.1
2310.32,-19.22261925,16.28462188,5,0.1
2312.25,-19.17494321,16.24994438,5,0.1
2314.18,-19.12462247,16.24147734,5,0.1
2316.11,-19.09885731,16.2354353,5,0.1
2318.04,-19.08085381,16.21409531,5,0.1
2319.97,-19.05257991,16.18013537,5,0.1
2321.89,-19.00535537,16.15354191,5,0.1
2323.82,-18.95646939,16.15449153,5,0.1
2325.75,-18.93941821,16.16158379,5,0.1
2327.68,-18.94377902,16.14124464,5,0.1
2329.61,-18.93290064,16.0959134,5,0.1
2331.54,-18.89744722,16.0539792,5,0.1
2333.47,-18.85906769,16.02328144,5,0.1
2335.39,-18.82482144,15.98468156,5,0.1
2337.32,-18.77056136,15.95136864,5,0.1
2339.25,-18.71159108,15.94177566,5,0.1
2341.18,-18.67236275,15.94371349,5,0.1
2343.11,-18.65075197,15.93839632,5,0.1
2345.04,-18.63271007,15.91670159,5,0.1
2346.96,-18.6022459,15.88661681,5,0.1
2348.89,-18.55917187,15.8681187,5,0.1
2350.82,-18.52572078,15.85973954,5,0.1
2352.75,-18.50457404,15.83935433,5,0.1
2354.68,-18.47020259,15.80923649,5,0.1
2356.61,-18.41998921,15.80082422,5,0.1
2358.54,-18.39208203,15.80380504,5,0.1
2360.46,-18.38152296,15.79033974,5,0.1
2362.39,-18.3612157,15.76640915,5,0.1
2364.32,-18.33477066,15.74523488,5,0.1
2366.25,-18.31230174,15.72409515,5,0.1
2368.18,-18.29144136,15.69467394,5,0.1
2370.11,-18.26101382,15.6565355,5,0.1
2372.03,-18.21216295,15.62477711,5,0.1
2373.96,-18.15693687,15.61801791,5,0.1
2375.89,-18.1234579,15.62519412,5,0.1
2377.82,-18.11238012,15.62157664,5,0.1
2379.75,-18.10376764,15.60196909,5,0.1
2381.68,-18.09022801,15.56865401,5,0.1
2383.61,-18.06310806,15.52483855,5,0.1
2385.53,-18.01413921,15.48772801,5,0.1
2387.46,-17.95594011,15.4737241,5,0.1
2389.39,-17.91185668,15.48002143,5,0.1
2391.32,-17.89280186,15.48485233,5,0.1
2393.25,-17.88461574,15.46895286,5,0.1
2395.18,-17.8626556,15.44350316,5,0.1
2397.1,-17.83261887,15.42932999,5,0.1
2399.03,-17.81719288,15.41559077,5,0.1
2400.96,-17.80751836,15.38241795,5,0.1
2402.89,-17.77811949,15.33935351,5,0.1
2404.82,-17.72956805,15.30499683,5,0.1
2406.75,-17.67393465,15.29349694,5,0.1
2408.68,-17.63421914,15.30385167,5,0.1
2410.6,-17.62607738,15.30580977,5,0.1
2412.53,-17.62411814,15.28189309,5,0.1
2414.46,-17.60647065,15.24672482,5,0.1
2416.39,-17.57804264,15.20505295,5,0.1
2418.32,-17.52935087,15.16545865,5,0.1
2420.25,-17.46302385,15.15656536,5,0.1
2422.18,-17.41955812,15.17904335,5,0.1
2424.1,-17.41921091,15.18728155,5,0.1
2426.03,-17.4217087,15.16327052,5,0.1
2427.96,-17.40273756,15.13034569,5,0.1
2429.89,-17.37495053,15.09967232,5,0.1
2431.82,-17.34091167,15.07223263,5,0.1
2433.75,-17.30169667,15.05549407,5,0.1
2435.67,-17.27058106,15.04840835,5,0.1
2437.6,-17.2526667,15.03607485,5,0.1
2439.53,-17.2346084,15.01184869,5,0.1
2441.46,-17.2056596,14.98638203,5,0.1
2443.39,-17.17375862,14.97206262,5,0.1
2445.32,-17.15629644,14.95594884,5,0.1
2447.25,-17.14129069,14.91930074,5,0.1
2449.17,-17.10086243,14.87411735,5,0.1
2451.1,-17.03541366,14.8551792,5,0.1
2453.03,-16.98352994,14.86735598,5,0.1
2454.96,-16.96401136,14.87645646,5,0.1
2456.89,-16.95058406,14.8736902,5,0.1
2458.82,-16.93922903,14.86704568,5,0.1
2460.74,-16.9356506,14.84409972,5,0.1
2462.67,-16.91620627,14.80598896,5,0.1
2464.6,-16.87265006,14.7865745,5,0.1
2466.53,-16.84335371,14.7896829,5,0.1
2468.46,-16.84363187,14.78162196,5,0.1
2470.39,-16.8450519,14.74552624,5,0.1
2472.32,-16.82315564,14.69804842,5,0.1
2474.24,-16.78263162,14.65917294,5,0.1
2476.17,-16.73739473,14.63242257,5,0.1
2478.1,-16.69254328,14.61450895,5,0.1
2480.03,-16.64967423,14.61076185,5,0.1
2481.96,-16.6250878,14.61357638,5,0.1
2483.89,-16.61828211,14.59434134,5,0.1
2485.82,-16.59327517,14.56008846,5,0.1
2487.74,-16.54875591,14.53509427,5,0.1
2489.67,-16.50211278,14.5288428,5,0.1
2491.6,-16.4695185,14.53927654,5,0.1
2493.53,-16.46430427,14.54071269,5,0.1
2495.46,-16.46311618,14.51370734,5,0.1
2497.39,-16.43620529,14.47895421,5,0.1
2499.31,-16.39499167,14.4627624,5,0.1
2501.24,-16.36711856,14.46098852,5,0.1
2503.17,-16.35883718,14.44768002,5,0.1
2505.1,-16.34409728,14.40889037,5,0.1
2507.03,-16.29484523,14.37815949,5,0.1
2508.96,-16.24038023,14.38411403,5,0.1
2510.89,-16.22105462,14.40256562,5,0.1
2512.81,-16.22603196,14.3995176,5,0.1
2514.74,-16.22446282,14.379107,5,0.1
2516.67,-16.2156434,14.35252475,5,0.1
2518.6,-16.20247492,14.32042869,5,0.1
2520.53,-16.18060811,14.28533269,5,0.1
2522.46,-16.14922986,14.25412265,5,0.1
2524.39,-16.11397513,14.23019084,5,0.1
2526.31,-16.07934097,14.21390958,5,0.1
2528.24,-16.05005912,14.20612255,5,0.1
2530.17,-16.03586691,14.19685239,5,0.1
2532.1,-16.03013787,14.16473785,5,0.1
2534.03,-16.00053391,14.11738954,5,0.1
2535.96,-15.94256374,14.09551771,5,0.1
2537.88,-15.90149823,14.10044465,5,0.1
2539.81,-15.8896004,14.09199919,5,0.1
2541.74,-15.86966546,14.06799951,5,0.1
2543.67,-15.8377934,14.04741166,5,0.1
2545.6,-15.80705464,14.02855326,5,0.1
2547.53,-15.77169588,14.01410717,5,0.1
2549.46,-15.73818051,14.00919743,5,0.1
2551.38,-15.71603008,14.00390289,5,0.1
2553.31,-15.6966694,13.99247105,5,0.1
2555.24,-15.67440079,13.97896521,5,0.1
