W E2
4551.28 0.403834
4583.33 0.395437
4615.38 0.387271
4647.44 0.379329
4679.49 0.371602
4711.54 0.364084
4743.59 0.356767
4775.64 0.349644
4807.69 0.34271
4839.74 0.335958
4871.79 0.329382
4903.85 0.322977
4935.9 0.316736
4967.95 0.310655
5000 0.304729
5032.05 0.298952
5064.1 0.293321
5096.15 0.28783
5128.21 0.282475
5160.26 0.277252
5192.31 0.272157
5224.36 0.267186
5256.41 0.262336
5288.46 0.257602
5320.51 0.252981
5352.56 0.24847
5384.62 0.244065
5416.67 0.239764
5448.72 0.235564
5480.77 0.231461
5512.82 0.227453
5544.87 0.223536
5576.92 0.219709
5608.97 0.215969
5641.03 0.212313
5673.08 0.20874
5705.13 0.205246
5737.18 0.201829
5769.23 0.198488
5801.28 0.19522
5833.33 0.192024
5865.38 0.188897
5897.44 0.185837
5929.49 0.182844
5961.54 0.179914
5993.59 0.177046
6025.64 0.174239
6057.69 0.171491
6089.74 0.1688
6121.79 0.166166
6153.85 0.163586
6185.9 0.161059
6217.95 0.158584
6250 0.156159
6282.05 0.153783
6314.1 0.151456
6346.15 0.149175
6378.21 0.146939
6410.26 0.144749
6442.31 0.142601
6474.36 0.140496
6506.41 0.138432
6538.46 0.136408
6570.51 0.134423
6602.56 0.132477
6634.62 0.130568
6666.67 0.128695
6698.72 0.126859
6730.77 0.125057
6762.82 0.123289
6794.87 0.121554
6826.92 0.119851
6858.97 0.11818
6891.03 0.11654
6923.08 0.114931
6955.13 0.11335
6987.18 0.111799
7019.23 0.110276
7051.28 0.10878
7083.33 0.107311
7115.38 0.105869
7147.44 0.104452
7179.49 0.10306
7211.54 0.101693
7243.59 0.10035
7275.64 0.0990311
7307.69 0.0977347
7339.74 0.0964609
7371.79 0.0952091
7403.85 0.0939789
7435.9 0.0927698
7467.95 0.0915813
7500 0.0904131
7532.05 0.0892646
7564.1 0.0881355
7596.15 0.0870253
7628.21 0.0859337
7660.26 0.0848603
7692.31 0.0838047
7724.36 0.0827665
7756.41 0.0817454
7788.46 0.080741
7820.51 0.079753
7852.56 0.0787811
7884.62 0.0778249
7916.67 0.0768841
7948.72 0.0759584
7980.77 0.0750475
8012.82 0.0741511
8044.87 0.0732689
8076.92 0.0724006
8108.97 0.071546
8141.03 0.0707049
8173.08 0.0698768
8205.13 0.0690616
8237.18 0.0682591
8269.23 0.0674689
8301.28 0.0666909
8333.33 0.0659248
8365.38 0.0651704
8397.44 0.0644274
8429.49 0.0636957
8461.54 0.062975
8493.59 0.0622652
8525.64 0.061566
8557.69 0.0608772
8589.74 0.0601987
8621.79 0.0595302
8653.85 0.0588715
8685.9 0.0582226
8717.95 0.0575831
8750 0.056953
8782.05 0.056332
8814.1 0.05572
8846.15 0.0551169
8878.21 0.0545224
8910.26 0.0539365
8942.31 0.0533589
8974.36 0.0527895
9006.41 0.0522282
9038.46 0.0516748
9070.51 0.0511292
9102.56 0.0505913
9134.62 0.0500609
9166.67 0.0495379
9198.72 0.0490221
9230.77 0.0485135
9262.82 0.0480118
9294.87 0.0475171
9326.92 0.0470291
9358.97 0.0465478
9391.03 0.0460731
9423.08 0.0456048
9455.13 0.0451428
9487.18 0.044687
9519.23 0.0442373
9551.28 0.0437937
9583.33 0.0433559
9615.38 0.042924
9647.44 0.0424978
9679.49 0.0420772
9711.54 0.0416622
9743.59 0.0412526
9775.64 0.0408483
9807.69 0.0404493
9839.74 0.0400555
9871.79 0.0396668
9903.85 0.0392831
9935.9 0.0389043
9967.95 0.0385304
10000 0.0381612
