Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
3772686375,50.1508503,327.8317566,0.001051263,5.07E-06,1,0.999253354,40.02988815,2.000780897,10.30999981,0.011324784,0.002523895,0.25,4.04E-05,0.00105003,4.81E-05,50.15108871,50.15108871,324.1477661,331.5157471,43.70006888,17.50665977,43.570961,0,0,0,40,49.86522675,1,6,1,1.958312988,48.87585831,,,,,,,,,,,,,,,,
3772686376,50.15036774,336.805603,0.001071644,5.12E-06,1,0.999253354,40.02988815,2.000691755,10.30999981,0.01156939,0.002433072,0.25,2.83E-05,0.001070482,3.62E-05,50.15061188,50.15061188,331.5157471,342.095459,43.72508099,17.50535298,43.56430435,0,0,0,40,49.86496735,1,6,1,1.958465576,48.87585831,,,,,,,,,,,,,,,,
3772686377,50.1497879,347.2908478,0.001092477,4.28E-06,1,0.999253354,40.02988815,2.000679217,10.32000035,0.011801135,0.002442641,0.25,2.53E-05,0.001091319,3.34E-05,50.1501236,50.1501236,342.095459,352.4862366,43.74774822,17.50422586,43.56363678,0,0,0,40,49.86538315,1,6,1,1.961364746,48.87585831,,,,,,,,,,,,,,,,
3772686378,50.14930916,357.6885376,0.001125061,4.09E-06,1,0.999253354,40.02988815,2.00058587,10.30999981,0.012140867,0.002579417,0.25,3.20E-05,0.001123825,4.03E-05,50.14945221,50.14945221,352.4862366,362.8908386,43.45620078,17.50126542,43.56696701,0,0,0,40,49.86528778,1,6,1,1.956787109,49.36461639,,,,,,,,,,,,,,,,
3772686379,50.14909363,368.102356,0.001145803,4.28E-06,1,0.999253354,40.02988815,2.000679493,10.32000035,0.012365351,0.00262652,0.25,3.25E-05,0.001144544,4.10E-05,50.14916611,50.14916611,362.8908386,373.3138733,43.86186599,17.50237804,43.56541443,0,0,0,40,49.86472702,1,6,1,1.955413818,49.85337448,,,,,,,,,,,,,,,,
3772686380,50.14886093,378.4009705,0.001164,4.34E-06,1,0.999253354,40.02988815,2.000590755,10.30999981,0.01256167,0.002665625,0.25,3.28E-05,0.001162724,4.14E-05,50.14902115,50.14902115,373.3138733,383.4880676,43.70006888,17.50192474,43.56363678,0,0,0,40,49.86464691,1,6,1,1.966552734,49.36461639,,,,,,,,,,,,,,,,
3772686381,50.14862251,388.6558075,0.001183323,4.40E-06,1,0.999253354,40.02988815,2.000773791,10.30999981,0.012766242,0.002737772,0.25,3.59E-05,0.001182007,4.47E-05,50.14870071,50.14870071,383.4880676,393.8235474,43.82591107,17.50705865,43.56496811,0,0,0,40,49.86500168,1,6,1,1.960296631,49.36461639,,,,,,,,,,,,,,,,
3772686382,50.14826202,397.8278046,0.001207388,4.50E-06,1,0.999253354,40.02988815,2.000773791,10.30999981,0.013032432,0.002757555,0.25,3.33E-05,0.001206069,4.23E-05,50.14854431,50.14854431,393.8235474,401.8320618,43.83685387,17.50705865,43.56696701,0,0,0,40,49.8650856,1,6,1,1.956176758,49.85337448,,,,,,,,,,,,,,,,
3772686383,50.1479454,407.6287689,0.001225455,4.12E-06,1,0.999253354,40.02988815,2.000668026,10.32000035,0.013233474,0.002762153,0.25,3.05E-05,0.001224143,3.95E-05,50.14797974,50.14797974,401.8320618,413.4254761,43.54452481,17.50355014,43.57007217,0,0,0,40,49.86494446,1,6,1,1.9581604,49.36461639,,,,,,,,,,,,,,,,
3772686384,50.14772606,417.9619293,0.001251863,4.13E-06,1,0.999253354,40.02988815,2.000714381,10.30999981,0.013504545,0.002900445,0.25,3.84E-05,0.001250468,4.76E-05,50.14791107,50.14791107,413.4254761,422.4983826,43.55937575,17.50547794,43.56363678,0,0,0,40,49.86513138,1,6,1,1.957702637,49.85337448,,,,,,,,,,,,,,,,
