k,e1,e2
2815.7,-26.3004571,14.664184355368826
2823.42,-26.2635126,14.190695725796376
2831.13,-26.1778269,14.167900931904928
2838.85,-25.9981629,14.34758856
2846.56,-25.8008813,14.001774257228373
2854.28,-25.7619676,13.887632202727133
2861.99,-25.6644722,13.254599805343835
2869.7,-25.1814355,13.325922625261178
2877.42,-25.6023161,12.99995827995218
2885.13,-25.2835295,13.515496157943662
2892.85,-25.0632941,13.953546330251484
2900.56,-24.675333,14.097057491234798
2908.28,-24.4690685,14.094862656903736
2915.99,-24.2263188,14.211104910160874
2923.7,-24.399126,14.088602031981393
2931.42,-24.1869421,14.006429250311456
2939.13,-23.9569596,13.709360030199413
2946.85,-23.5117649,13.306061574306124
2954.56,-24.2032213,12.897876479991607
2962.27,-24.0019577,12.740985542726357
2969.99,-24.0060215,12.88466329365823
2977.7,-23.6729585,13.016883288029018
2985.42,-23.6424109,12.692656084544216
2993.13,-24.1085017,12.43392278857116
3000.85,-23.8956513,12.472332064125832
3008.56,-23.934407,12.287496470529424
3016.27,-23.7105408,12.69461157897801
3023.99,-23.5972668,12.89928603903849
3031.7,-23.3642261,12.805735147802224
3039.42,-22.9330292,12.841932500895563
3047.13,-22.8825734,12.226764186361594
3054.85,-22.7710878,12.632376497878456
3062.56,-22.8185519,12.99485228562771
3070.27,-22.4170061,12.83088117312028
3077.99,-22.4057479,12.694986328875663
3085.7,-22.2226566,12.449854159709629
3093.42,-22.2904615,12.578025455058803
3101.13,-22.2659354,12.807903502106651
3108.85,-22.1601028,12.568389984205094
3116.56,-21.9792569,12.511771154597378
3124.27,-22.0234512,12.62404355576439
3131.99,-22.0114516,12.250166874632422
3139.7,-21.9477162,12.224186505230437
3147.42,-21.7163891,12.457846128670466
3155.13,-21.7738272,12.452440035473657
3162.85,-21.3571402,12.300108158151033
3170.56,-21.3843835,12.202240546370357
3178.27,-21.310296,12.119739183799991
3185.99,-21.4770078,11.931161985988657
3193.7,-21.05965,11.95084915179635
3201.42,-20.6611139,12.048933218855382
3209.13,-20.6443433,11.911191409150765
3216.85,-20.1968715,11.821549510327184
3224.56,-20.2294514,11.55238757046419
3232.27,-20.5464802,12.07835279380621
3239.99,-20.2557276,12.007624177040054
3247.7,-20.1907795,11.632699792414323
3255.42,-19.9091464,11.725369471507822
3263.13,-19.4304534,11.998567319043985
3270.85,-19.7133967,12.034063139346653
3278.56,-19.7840721,12.0188728724196
3286.27,-19.2089466,12.064848901263744
3293.99,-19.2299923,12.040733888479323
3301.7,-19.1532829,11.900851006127754
3309.42,-18.9216742,11.73038782468227
3317.13,-19.395232,11.493414011682386
3324.85,-19.8054342,11.435590388065625
3332.56,-19.430204,11.48440822021389
3340.27,-19.2406919,11.32236062324303
3347.99,-18.9064403,11.383831215812474
3355.7,-19.0471295,11.534348305530292
3363.42,-18.4234866,11.546039605272014
3371.13,-18.4505651,11.278561943502623
3378.84,-18.4269845,11.32298900472825
3386.56,-18.4748995,11.346326736070822
3394.27,-18.2398772,11.237347536881863
3401.99,-18.2537492,11.18963766513247
3409.7,-17.8191564,10.749655481909844
3417.42,-17.970195,11.055321069842162
3425.13,-17.6779144,11.398100897709575
3432.84,-17.7633491,11.128243921746426
3440.56,-17.4480927,10.983478995439116
3448.27,-17.5855584,10.950912122309449
3455.99,-17.7031259,11.091104397916661
3463.7,-17.9360743,11.009594874200422
3471.42,-17.4228547,11.024010357586233
3479.13,-17.124872,10.877116751479825
3486.84,-17.2231181,10.778382118935196
3494.56,-17.5136831,10.800156492976512
3502.27,-17.5103743,10.99122962540752
3509.99,-17.3928866,10.751125901261258
3517.7,-17.1391879,10.79387338405549
3525.42,-16.6725946,10.49396915281016
3533.13,-16.4239972,10.308748616923802
3540.84,-16.7263319,10.381083260587884
3548.56,-16.6097928,10.487107331882228
3556.27,-16.7880192,10.505754890921107
3563.99,-16.8506326,10.532701814489942
3571.7,-16.7806379,10.47862209159672
3579.42,-16.8477079,10.49599630141643
3587.13,-16.8102425,10.358039733711351
3594.84,-16.6723334,10.21074509521314
3602.56,-16.5133294,9.968754031296635
3610.27,-16.4503699,10.032794107903287
3617.99,-16.2353488,10.365489463966458
3625.7,-16.3452039,10.298429300567616
3633.42,-16.2503587,10.192268321386464
3641.13,-15.7570415,10.171676958064117
3648.84,-15.7450163,10.082985724693877
3656.56,-15.6584135,10.090023230163872
3664.27,-15.7081362,10.163815402782
3671.99,-15.8335379,10.06277041053162
3679.7,-15.6216308,9.996158448150664
3687.42,-15.4724614,9.961485079040628
3695.13,-15.4471379,9.891379438561568
3702.84,-15.3142749,9.720208108853745
3710.56,-15.4388866,9.792256014042085
3718.27,-15.567311,9.655450649211595
3725.99,-15.490699,9.694877866185363
3733.7,-15.4327148,9.84465431862335
3741.41,-15.1451243,9.624297191095337
3749.13,-14.687337,8.977444274622647
3756.84,-14.5953314,9.450836040245525
3764.56,-14.963609,9.953446742715219
3772.27,-15.0291658,9.942505470416489
3779.99,-14.5032945,9.832402832018076
3787.7,-14.5895943,9.78993283435436
3795.41,-14.623046,9.674481502963843
3803.13,-14.312271,9.35184405890832
3810.84,-14.1619532,9.193035780647836
3818.56,-14.6813262,9.539025486933294
3826.27,-14.8513674,9.546690144102742
3833.99,-14.7312454,9.427902708590267
3841.7,-14.7208549,9.259252006935473
3849.41,-14.5731223,9.111415481013456
3857.13,-14.2834462,8.747562621624887
3864.84,-14.5053595,8.943484728593162
3872.56,-13.9922047,9.089855793420373
3880.27,-13.8253977,9.060403900938852
3887.99,-14.0273139,8.954046792695454
3895.7,-13.707744,8.976938291729857
3903.41,-13.8349287,8.890480629349211
3911.13,-13.9326932,8.837996132310613
3918.84,-13.7430034,8.85277883988221
3926.56,-13.561764,8.87673789692861
3934.27,-13.4623953,8.867246149272928
3941.99,-13.4965609,8.800682134399125
3949.7,-13.4037867,8.787654455729802
3957.41,-13.4112625,8.761602404452407
3965.13,-13.1999608,8.746749853849936
3972.84,-13.0677444,8.740937460469588
3980.56,-12.8040652,8.771852377027352
3988.27,-13.1314982,8.636394953021737
3995.99,-13.0192923,8.64445725458372
4003.7,-12.9873902,8.620365745420486
4011.41,-12.9132985,8.614042134074552
4019.13,-12.7590703,8.601703784536454
4026.84,-12.9211772,8.495604794928031
4034.56,-12.6356361,8.545967337295764
4042.27,-12.5933562,8.503716604281259
4049.99,-12.4869853,8.516414593033565
4057.7,-12.6283271,8.388282141278063
4065.41,-12.4896791,8.366993682350367
4073.13,-12.6147016,8.300255704542698
4080.84,-12.6226648,8.31480398892973
4088.56,-12.6110851,8.270880490576634
4096.27,-12.5100557,8.246928830329054
4103.99,-12.3225649,8.244058204468336
4111.7,-12.1957631,8.215772473797214
4119.41,-12.2510578,8.162011059181777
4127.13,-12.1492888,8.170451099079505
4134.84,-12.2075087,8.101291616568476
4142.56,-11.9572086,8.147045662546832
4150.27,-11.8718367,8.084110118439522
4157.98,-11.8244038,8.089999618253096
4165.7,-11.7175973,8.114247383680054
4173.41,-11.7481414,8.078390923050454
4181.13,-11.7972513,8.010144111539224
4188.84,-11.6617176,7.995238714645582
4196.56,-11.6118084,7.98244132203805
4204.27,-11.5542433,7.971877599093302
4211.98,-11.6697681,7.91978332289612
4219.7,-11.5844934,7.879786434660284
4227.41,-11.5391874,7.869497227937673
4235.13,-11.3462454,7.865984631831372
4242.84,-11.2537153,7.853906469787218
4250.56,-11.2026512,7.840080592788714
4258.27,-11.1914459,7.807347959266086
4265.98,-11.5667513,7.682764310326818
4273.7,-11.32827,7.726467545721974
4281.41,-10.9160414,7.7771835623479175
4289.13,-10.9873318,7.715951680846232
4296.84,-11.2778789,7.552722193288091
4304.56,-11.0806789,7.589263195731967
4312.27,-10.7550258,7.622226746148085
4319.98,-10.7868008,7.583186549123839
4327.7,-10.7921884,7.5684380691896385
4335.41,-10.8938584,7.512826758120686
4343.13,-10.6758238,7.51261201110996
4350.84,-10.4513926,7.530266662687665
4358.56,-10.5721276,7.476801320917916
4366.27,-10.5936,7.436949936114807
4373.98,-10.5510821,7.400779824795724
4381.7,-10.5095414,7.397362524671246
4389.41,-10.4334172,7.399336338316995
4397.13,-10.4603637,7.3410493519800415
4404.84,-10.4162125,7.276532182289481
4412.56,-10.3330471,7.271323017709447
4420.27,-10.0694293,7.327219118372406
4427.98,-10.0874812,7.326361170934828
4435.7,-10.2141224,7.251231420313368
4443.41,-10.2393714,7.203139123883685
4451.13,-9.94650966,7.279684449995393
4458.84,-9.97005002,7.211235242906227
4466.56,-10.01571,7.182318174140277
4474.27,-9.98804773,7.133604091331099
4481.98,-9.96949949,7.1000760281777255
4489.7,-9.7992407,7.116536867121635
4497.41,-9.76613626,7.071209145814146
4505.13,-9.84402085,7.013830763016383
4512.84,-9.83739193,6.979848813869758
4520.56,-9.88056214,6.964653290668412
4528.27,-9.55634567,7.016328067709743
4535.98,-9.75046292,6.925325706615109
4543.7,-9.60469104,6.928267393944143
4551.41,-9.63315193,6.884088825241409
4559.13,-9.59585479,6.911471748035262
4566.84,-9.58359602,6.899665205188708
4574.55,-9.24729274,6.929769961199243
4582.27,-9.22942873,6.869966156582654
4589.98,-9.31334624,6.796125547204129
4597.7,-9.17433862,6.8436828809222
4605.41,-9.39162389,6.775981115516752
4613.13,-9.25826323,6.7843659021722775
4620.84,-9.31030508,6.7110588267241456
4628.55,-9.1278036,6.73530061428309
4636.27,-9.20534043,6.677420316167954
4643.98,-9.31962547,6.596604330451898
4651.7,-8.84343113,6.704982589099899
4659.41,-8.82386639,6.665882893430713
4667.13,-8.89842121,6.67160494670772
4674.84,-8.85507317,6.652239324637421
4682.55,-8.96132042,6.585106849541382
4690.27,-8.84546511,6.56179999827899
4697.98,-8.81297631,6.5430709122124835
4705.7,-8.95443673,6.493431537902544
4713.41,-9.05884128,6.456133269743986
4721.13,-8.93106011,6.4569165268331945
4728.84,-8.70061375,6.460317368134256
4736.55,-8.69247989,6.439086662205192
4744.27,-8.57342478,6.457258598801501
4751.98,-8.5379761,6.431608670685484
4759.7,-8.47189322,6.421054521411014
4767.41,-8.49924268,6.358033513570681
4775.13,-8.40536554,6.374194592524183
4782.84,-8.17307793,6.424679443180202
4790.55,-8.28760692,6.372955139440775
4798.27,-8.29027242,6.3544111396140694
4805.98,-8.41564079,6.26874075158615
4813.7,-8.16838335,6.311044449777095
4821.41,-8.30628637,6.234452476195968
4829.13,-8.28858218,6.24052539461228
4836.84,-8.08425096,6.273572348105788
4844.55,-8.30888402,6.185173239950047
4852.27,-8.04699251,6.240038529624279
4859.98,-8.14927865,6.1999592763385865
4867.7,-8.23311276,6.126065231507283
4875.41,-7.99469702,6.0956766051798725
4883.13,-8.08851516,6.085707964784063
4890.84,-7.99929478,6.1145813930367785
4898.55,-8.21739856,6.037606543337927
4906.27,-7.9334169,6.108810242575316
4913.98,-7.9526195,6.075305634634248
4921.7,-7.9595949,6.043016365102303
4929.41,-7.83118914,6.037881439832353
4937.12,-7.50473141,6.065636544877176
4944.84,-7.59599843,6.017178451757387
4952.55,-7.82020859,5.954691187830916
4960.27,-8.09953,5.874102289582623
4967.98,-7.83284306,5.889579653682181
4975.7,-7.72927947,5.896344820637097
4983.41,-7.52256076,5.915219958705385
4991.12,-7.52856449,5.888732349035888
4998.84,-7.49166532,5.890485239945267
5006.55,-7.39832769,5.925169201879138
5014.27,-7.62961108,5.8658112202685535
5021.98,-7.73781531,5.802526278392189
5029.7,-7.57946563,5.817282814149552
5037.41,-7.39702079,5.828737142523638
5045.12,-7.41016216,5.813689311505772
5052.84,-7.41124274,5.763400569548215
5060.55,-7.30199455,5.763964563175939
5068.27,-7.07134375,5.8329877671828845
5075.98,-6.9536596,5.8528237939456025
5083.7,-7.38223334,5.716112835478883
5091.41,-7.08378719,5.760633315293013
5099.12,-7.33016387,5.6900581074303025
5106.84,-7.21634441,5.691623062961048
5114.55,-7.2964069,5.6390836530150255
5122.27,-7.07108038,5.6857356703024236
5129.98,-7.10647705,5.623935898217147
5137.7,-7.19740517,5.600804859576853
5145.41,-7.23937215,5.587430761226803
5153.12,-7.1542387,5.574676679243643
5160.84,-6.74111043,5.673218990762743
5168.55,-6.92487083,5.579686857466794
5176.27,-6.67129495,5.658536115580524
5183.98,-6.70894207,5.611297748986686
5191.7,-6.7661638,5.58776648674153
5199.41,-6.995894,5.503649292253545
5207.12,-6.77833816,5.559177509452442
5214.84,-6.69043847,5.579964172708655
5222.55,-6.82189019,5.496461268206527
5230.27,-6.88207013,5.48032863016785
5237.98,-6.51880232,5.570177790951474
5245.7,-6.77346849,5.462023841923099
5253.41,-6.73519006,5.444435125305659
5261.12,-6.65368052,5.437911907246366
5268.84,-6.52424438,5.459807860459608
5276.55,-6.5605377,5.4079398116807385
5284.27,-6.34796034,5.492418724459575
5291.98,-6.41287397,5.429326114915779
5299.7,-6.46886665,5.421585418645584
5307.41,-6.41394023,5.414685272203957
5315.12,-6.26110279,5.417516862142717
5322.84,-6.31903913,5.390104140297285
5330.55,-6.59828038,5.28815453162244
5338.27,-6.29334703,5.375624399758723
5345.98,-6.35478332,5.30753351345497
5353.69,-6.13179552,5.357523415442434
5361.41,-6.23368907,5.324957939758384
5369.12,-6.1539536,5.310328509507704
5376.84,-6.19681166,5.315663949881343
5384.55,-6.40003519,5.236206596629245
5392.27,-6.23858787,5.290932158376342
5399.98,-6.24065644,5.2577531223974905
5407.69,-6.2510033,5.276507062270952
5415.41,-6.13996863,5.254689257105187
5423.12,-5.97254693,5.257932053656936
5430.84,-6.00863838,5.229466193638553
5438.55,-6.24463869,5.148437238297707
5446.27,-6.08961613,5.196134698735097
5453.98,-6.00634292,5.202296468390424
5461.69,-5.95308807,5.227324801463284
5469.41,-5.80198063,5.238921156024507
5477.12,-5.89078383,5.174991264047529
5484.84,-5.86383394,5.182852889188381
5492.55,-5.83895069,5.137277863742706
5500.27,-6.00095385,5.091817929813627
5507.98,-5.67510133,5.1743962510089005
5515.69,-5.78434636,5.1254660934367235
5523.41,-5.56123993,5.17548370605405
5531.12,-5.58180836,5.1607110011231
5538.84,-5.78250246,5.061158622873381
5546.55,-5.56447337,5.11588440534819
5554.27,-5.43915075,5.1679755850615825
5561.98,-5.85934643,5.00255993511807
5569.69,-5.90331007,4.993278717297373
5577.41,-5.48794447,5.099479378876575
5585.12,-5.43916054,5.09781092227705
5592.84,-5.79443217,4.998270016990294
5600.55,-5.46539495,5.104475246641133
5608.27,-5.37261385,5.072222472641296
5615.98,-5.58246599,4.966126400253563
5623.69,-5.65976206,4.932038710650836
5631.41,-5.46605525,5.000137521172141
5639.12,-5.06101156,5.1211702291726375
5646.84,-5.30352106,5.043039410460364
5654.55,-5.55337153,4.899714124345174
5662.27,-5.49128665,4.925343877432195
5669.98,-5.38558791,4.926637563859485
5677.69,-4.95786256,5.053770181964144
5685.41,-5.38590966,4.908382581621378
5693.12,-5.36528182,4.905736197775561
5700.84,-5.30891312,4.917760195837104
5708.55,-5.30066115,4.91260776315877
5716.26,-5.00969244,4.986882753723589
5723.98,-5.03596456,4.937983784211686
5731.69,-5.06219198,4.908695013119691
5739.41,-5.2415544,4.867457953169403
5747.12,-5.13363214,4.883542082906917
5754.84,-5.0125119,4.935623329694657
5762.55,-5.08259413,4.88767221825546
5770.26,-5.05232657,4.869959554535151
5777.98,-4.7985265,4.92086191685468
5785.69,-4.78368409,4.902924992418883
5793.41,-4.92355354,4.847193651769856
5801.12,-4.81147313,4.860452376390766
5808.84,-4.833102,4.866685977890938
5816.55,-4.94708831,4.810166712797105
5824.26,-4.88113501,4.833669583398406
5831.98,-4.78276478,4.866422364033485
5839.69,-4.7533297,4.837208283399976
5847.41,-4.91598554,4.745094253968167
5855.12,-4.63847119,4.851270292682644
5862.84,-4.66603829,4.869725670407516
5870.55,-4.74207279,4.7887412158492815
5878.26,-4.56212162,4.852524365279522
5885.98,-4.62550975,4.810547838707574
5893.69,-4.66633852,4.784986630988057
5901.41,-4.69742019,4.772082209068681
5909.12,-4.64503509,4.728209747578658
5916.84,-4.66432656,4.732762950239655
5924.55,-4.40575395,4.787825027739828
5932.26,-4.6887707,4.688565274377725
5939.98,-4.68815403,4.681543408739424
5947.69,-4.59959052,4.6943553223365715
5955.41,-4.6615004,4.658950970199533
5963.12,-4.54647895,4.689601543565785
5970.84,-4.42133368,4.755884624735549
5978.55,-4.59454114,4.675246919288456
5986.26,-4.19998036,4.797023710398813
5993.98,-4.25686832,4.763357799614948
6001.69,-4.25744297,4.751559560637754
6009.41,-4.60813845,4.591062669686376
6017.12,-4.48782776,4.5977032600499905
6024.84,-4.5257624,4.593389397216855
6032.55,-4.15310549,4.726172216930485
6040.26,-4.22012244,4.698529527116382
6047.98,-4.32330742,4.655649342959468
6055.69,-4.23868462,4.6669373527548474
6063.41,-4.15457246,4.710053299348057
6071.12,-3.85191179,4.794410623944841
6078.84,-4.15862493,4.675433584499016
6086.55,-4.17886654,4.663109376302831
6094.26,-4.18120151,4.644136303332644
6101.98,-4.22719006,4.606911476815722
6109.69,-4.19446458,4.59657741031378
6117.41,-4.2046352,4.580644139720568
6125.12,-4.05762068,4.611157244235542
6132.83,-4.00273709,4.618964155925405
6140.55,-4.16004318,4.542397184546661
6148.26,-3.93779086,4.594071652694583
6155.98,-3.93049432,4.595278117675496
6163.69,-4.27195384,4.495939707185793
6171.41,-4.07604002,4.567258009840215
6179.12,-3.93386588,4.602272591143076
6186.83,-3.82776995,4.621403228785662
6194.55,-3.83135719,4.581955035820196
6202.26,-3.68917797,4.609609986537166
6209.98,-3.78679616,4.596959546204658
6217.69,-3.95322527,4.534264770318238
6225.41,-3.69967726,4.617802911363589
6233.12,-3.73723717,4.568596637302667
6240.83,-3.9922225,4.485915574708493
6248.55,-4.18813414,4.434036853758392
6256.26,-3.6849698,4.602397797947655
6263.98,-3.67441291,4.57338010608463
6271.69,-3.94686989,4.4507389912722095
6279.41,-3.75450931,4.522987793664691
6287.12,-3.55706214,4.572880628769294
6294.83,-3.65930938,4.5506899930215745
6302.55,-3.66796605,4.513775728300449
6310.26,-3.75733434,4.452310262967294
6317.98,-3.59714259,4.545116630662332
6325.69,-3.62245374,4.516616593786924
6333.41,-3.63754141,4.494071703602957
6341.12,-3.83333851,4.399459450270615
6348.83,-3.42543713,4.546126027749366
6356.55,-3.5750371,4.464851836476705
6364.26,-3.74746825,4.369823561144265
6371.98,-3.45261266,4.49539560011425
6379.69,-3.39694269,4.4913604118513595
6387.41,-3.75261274,4.381611676846797
6395.12,-3.68525771,4.401907567458312
6402.83,-3.42227574,4.480306226434249
6410.55,-3.39043117,4.491966568192745
6418.26,-3.58058754,4.396290064779551
6425.98,-3.19123175,4.532948368487297
6433.69,-3.34214585,4.470364318769478
6441.41,-3.46605861,4.435308104994403
6449.12,-3.3996492,4.42734984471928
6456.83,-3.63312091,4.324272748650964
6464.55,-3.51095362,4.3538135415996475
6472.26,-3.26001585,4.41608950671512
6479.98,-3.06744563,4.4676456327136815
6487.69,-3.29763521,4.387355495520286
6495.4,-3.3203985,4.399393944054562
6503.12,-3.38603231,4.357805808432261
6510.83,-3.3755043,4.364215311951932
6518.55,-3.5844508,4.3059365307352095
6526.26,-3.52629921,4.318175716089153
6533.98,-3.39800512,4.350875361663795
6541.69,-3.1914499,4.386958949615161
6549.4,-3.08887702,4.41418563636608
6557.12,-3.14171303,4.340401008612927
6564.83,-3.31212928,4.263302751904314
6572.55,-3.30319622,4.285611129701562
6580.26,-3.02528274,4.371458550217164
6587.98,-3.12081803,4.3589909778329625
6595.69,-3.25488528,4.297627194170133
6603.4,-3.08008675,4.330946885506861
6611.12,-3.1226295,4.300150170522998
6618.83,-3.04074371,4.348869060199461
6626.55,-2.90933322,4.415277837613841
6634.26,-3.02840273,4.326354709087675
6641.98,-3.04300246,4.33321767090175
6649.69,-2.89105669,4.390188375600066
6657.4,-3.18328169,4.272349636700214
6665.12,-3.22639338,4.27170066973918
6672.83,-2.95652701,4.362402101862628
6680.55,-2.84477886,4.36797618350525
6688.26,-3.09844162,4.249120223435094
6695.98,-2.88053681,4.317706868312032
6703.69,-2.79127376,4.329435503809991
6711.4,-2.84057433,4.335340085242424
6719.12,-2.69844359,4.41202781635869
6726.83,-2.87990071,4.333165215706655
6734.55,-2.83724256,4.338088101612134
6742.26,-2.96492382,4.257835559151382
6749.98,-3.09328052,4.233978235198327
6757.69,-2.85807306,4.305674615749465
6765.4,-2.58909712,4.356420592071423
6773.12,-2.82043149,4.254508718997449
6780.83,-2.63084651,4.305811793696642
6788.55,-3.13397264,4.157542496364614
6796.26,-3.00129817,4.176872670162707
6803.98,-2.90737076,4.180692532547715
6811.69,-2.86772864,4.191742041375342
6819.4,-2.60056224,4.291725010911811
6827.12,-2.60762766,4.258332427939747
6834.83,-2.61517742,4.2635112931101435
6842.55,-2.88362932,4.194308249132268
6850.26,-2.74812006,4.222655108717041
6857.98,-2.76371394,4.227945129601428
6865.69,-2.76029502,4.21284362407624
6873.4,-2.75577022,4.187760237781011
6881.12,-2.90879715,4.155518336052852
6888.83,-2.89868261,4.1794311435846145
6896.55,-2.9477764,4.154654013119603
6904.26,-2.47638293,4.269506263931543
6911.97,-2.61706348,4.190189256740987
6919.69,-2.67440525,4.193064908171898
6927.4,-2.42204156,4.255485607002916
6935.12,-2.64817244,4.173785860008767
6942.83,-2.65474647,4.177600364761344
6950.55,-2.67874777,4.156568805686456
6958.26,-2.59522629,4.2110667890064475
6965.97,-2.49465025,4.238098556441673
6973.69,-2.52872746,4.216677037032045
6981.4,-2.73458646,4.108014376570316
6989.12,-2.66539186,4.117723829519024
6996.83,-2.65666655,4.108999200180081
7004.55,-2.42204977,4.200923555761897
7012.26,-2.44384703,4.166785070117766
7019.97,-2.40107756,4.18252499975413
7027.69,-2.23061735,4.225288442190819
7035.4,-2.25084819,4.2354153262580665
7043.12,-2.32962906,4.202697043056486
7050.83,-2.26472799,4.170141620802657
7058.55,-2.13342453,4.225275071084571
7066.26,-2.42251442,4.126114362118575
7073.97,-2.44889968,4.112580580877216
7081.69,-2.21297754,4.2251203439551865
7089.4,-2.38999658,4.131397168054279
7097.12,-2.45144275,4.081921513238046
7104.83,-2.20298806,4.147924762238084
7112.55,-2.26067079,4.118524015267098
7120.26,-2.30026522,4.097424161182316
7127.97,-2.30759396,4.122663304303469
7135.69,-2.39814544,4.105701849528778
7143.4,-2.02192474,4.222092414061092
7151.12,-2.27193584,4.122445459947532
7158.83,-2.24266573,4.1188338287452
7166.55,-2.20407107,4.125582616549944
7174.26,-2.21566694,4.129324860612802
7181.97,-2.16275497,4.15327456316526
7189.69,-2.07813822,4.1706418370694704
7197.4,-2.27334252,4.065821394409649
7205.12,-2.23354939,4.069832148330077
7212.83,-2.24665468,4.0792169381943015
7220.55,-2.08137872,4.124712986616255
7228.26,-2.2498945,4.0822569398062605
7235.97,-2.39997298,4.013850954076924
7243.69,-2.44953385,3.991983272157147
7251.4,-1.96045175,4.107302831288303
7259.12,-2.07515497,4.065271770841645
7266.83,-2.0840881,4.0770225413975565
7274.55,-2.16419413,4.092248204531139
7282.26,-2.30651402,3.995931268773705
7289.97,-1.99652572,4.078023113904721
7297.69,-2.02748422,4.07276483170976
7305.4,-2.06679121,4.0511876165083365
7313.12,-2.02176615,4.095054582633952
7320.83,-2.06662053,4.07673552336552
7328.54,-2.1972131,4.007230540829142
7336.26,-2.19997238,4.007260900168205
7343.97,-2.07648391,4.042481274994315
7351.69,-1.9361158,4.092498277639019
7359.4,-2.12619327,4.0227826954208235
7367.12,-2.06675667,4.048074912794145
7374.83,-1.92532566,4.0473556230237175
7382.54,-2.08917294,3.9668279441758525
7390.26,-2.22424523,3.952674335479401
7397.97,-1.91577666,4.060792049182681
7405.69,-1.83800141,4.076135633391622
7413.4,-2.14809503,3.9446595525497075
7421.12,-2.01919999,4.004421195007223
7428.83,-1.93223367,4.035285814534456
7436.54,-1.813814,4.0505778733749835
7444.26,-1.96225845,4.009306145836927
7451.97,-1.71569585,4.059233009325051
7459.69,-1.76442366,4.013135221720474
7467.4,-1.83254968,3.9791386308273298
7475.12,-1.84131957,3.9857813698348656
7482.83,-1.68754845,4.048342044819407
7490.54,-2.08313437,3.9127351397800427
7498.26,-1.96673048,3.9463277193636923
7505.97,-2.19120083,3.8822727416970757
7513.69,-1.85998451,4.012112194508957
7521.4,-1.92062343,3.980288334421784
7529.12,-2.02647784,3.9278465289882485
7536.83,-1.95798059,3.9407707272277603
7544.54,-1.64002088,4.032972187910198
7552.26,-1.79563032,3.98751637255603
7559.97,-2.05532129,3.8779987324330647
7567.69,-2.18446208,3.815679926525003
7575.4,-1.97016986,3.8711737355107325
7583.12,-1.7595544,3.9459463537952715
7590.83,-1.80980866,3.947779041566733
7598.54,-1.53580278,4.041710618747811
7606.26,-1.75954363,3.954133462144602
7613.97,-1.75119995,3.96768249408285
7621.69,-1.88089029,3.9168342551602073
7629.4,-1.94022416,3.8925099623336044
7637.12,-1.93416919,3.8787733861790836
7644.83,-1.96019413,3.8495436159239644
7652.54,-1.75005845,3.9107866000193403
7660.26,-1.71531275,3.9620867963364166
7667.97,-1.81618065,3.9118279251916737
7675.69,-1.86725355,3.886884905066255
7683.4,-1.81742377,3.930201278212771
7691.11,-1.66450942,3.948494244427658
7698.83,-1.60121188,3.9453769743386986
7706.54,-1.71876926,3.897502911412904
7714.26,-2.01074334,3.851423351855395
7721.97,-1.71061207,3.951726468227149
7729.69,-1.31991714,4.050552270072926
7737.4,-1.46202667,3.969566556895081
7745.11,-1.52517445,3.9057444330107645
7752.83,-1.5409809,3.927959673477685
7760.54,-1.62380311,3.897007562065011
7768.26,-1.72163773,3.8793854773872143
7775.97,-1.52224658,3.9484618762248314
7783.69,-1.58091371,3.895938164894542
7791.4,-1.78397528,3.8308893896239447
7799.11,-1.74213109,3.872649351597298
7806.83,-1.98621739,3.7998639970354167
7814.54,-1.76255571,3.8380781140033835
7822.26,-1.43014347,3.915292393730712
7829.97,-1.64440525,3.821046036964126
7837.69,-1.60142802,3.8330841162163853
7845.4,-1.32811775,3.945135834794402
7853.11,-1.52323986,3.934181962433227
7860.83,-1.39723598,3.902826540067143
7868.54,-1.49281387,3.8761444697969383
7876.26,-1.70899398,3.80398480845579
7883.97,-1.50442089,3.84635680158651
7891.69,-1.49485825,3.851524854114138
7899.4,-1.33289413,3.8984918118327974
7907.11,-1.42240367,3.8832267451486073
7914.83,-1.55591861,3.840398366459924
7922.54,-1.54904256,3.857174485022228
7930.26,-1.99520456,3.6849790683619448
7937.97,-1.6434832,3.7733748085069605
7945.69,-1.26194691,3.880179338343177
7953.4,-1.42415043,3.8592135948872186
7961.11,-1.25319001,3.8926624203202818
7968.83,-1.41559062,3.831257035028229
7976.54,-1.6751421,3.8091595464579884
7984.26,-1.60168807,3.807857934742105
7991.97,-1.5596713,3.8715737588469423
7999.69,-1.81927262,3.773781277288995
8007.4,-1.28441629,3.8524143604096217
