W E1
6167.7 -0.810813
6255.99 -0.680622
6345.55 -0.553025
6436.38 -0.427987
6528.52 -0.305474
6621.98 -0.185449
6716.77 -0.0678784
6812.92 0.0472734
6910.45 0.160041
7009.37 0.27046
7109.71 0.378564
7211.48 0.484388
7314.72 0.587968
7419.43 0.689336
7525.64 0.788528
7633.37 0.885579
7742.64 0.980521
7853.47 1.07339
7965.89 1.16422
8079.93 1.25304
8195.59 1.33989
8312.91 1.4248
8431.91 1.50781
8552.61 1.58894
8675.04 1.66823
8799.23 1.74572
8925.19 1.82143
9052.95 1.8954
9182.54 1.96766
9313.99 2.03825
9447.32 2.10718
9582.56 2.1745
9719.73 2.24024
9858.87 2.30442
10000 2.36708
